decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm,apply_url,apply_url_confidence,apply_ats,apply_matched_title,apply_resolve_evidence
keep,Amazon,"Jr. Software Development Engineer - San Luis Obispo, CA, Jr. Developer Program",https://jobright.ai/jobs/info/6a062b9e320bff2205ea92f2,jobright_matches,,,,,2026-08-18T18:03:34-04:00,core,cloud_swe,medium,fit_priority: junior/early-career software title with an on-site city in the title; work_model is blank so remote is not assumed.,board_fields,dual_date,,,none,,,
skip,American Express,"Campus Undergraduate Summer Internship Program - 2027 Software Engineer I, Enterprise Technology Services- Phoenix, AZ",https://jobright.ai/jobs/info/6a839b129b859b227766ffb1,jobright_matches,,,,,2026-08-18T18:03:34-04:00,practice,cloud_swe,high,"hard_gate: the title is explicitly a campus undergraduate internship, incompatible with the current master's program.",board_fields,n/a,,,,,,
keep,Apple,"Software Engineer, IS&T Early Career Opportunities",https://jobright.ai/jobs/info/6a836f713eeac101cfa9fbaf,jobright_matches,,,,,2026-08-18T18:03:34-04:00,core,cloud_swe,medium,fit_priority: early-career software engineering is a strong target; work_model/location are blank so evidence is incomplete.,board_fields,dual_date,,,none,,,
later,Cisco,Data Analyst: People Legal Team,https://jobright.ai/jobs/info/6a849cdce459fa3baa85f72b,jobright_matches,,,,,2026-08-18T18:03:34-04:00,broad,data_ml,medium,fit_priority: people/legal data analysis is lighter analytics than the core data/ML target; work_model is blank.,board_fields,n/a,,,,,,
skip,Cloudflare,"Software Engineer Intern (Fall 2026) - Austin, TX",https://jobright.ai/jobs/info/6a57133f21f64463ad357d06,jobright_matches,,,,,2026-08-18T18:03:34-04:00,practice,cloud_swe,high,start_date_conflict + timing_expired: the title is explicitly a Fall 2026 internship cycle.,board_fields,n/a,,,,,,
later,Curio,Full-Stack Crypto Software Engineer,https://jobright.ai/jobs/info/6a84d3e358ded76ad8fe9caf,jobright_matches,,,,,2026-08-18T18:03:34-04:00,broad,cloud_swe,low,"fit_priority: full-stack software is adjacent, but seniority and work_model are not on the board.",board_fields,n/a,,,,,,
later,Datadog,Software Engineering Intern,https://jobright.ai/jobs/info/6a831bffb5a0ac0e84a237d5,jobright_matches,,,,,2026-08-18T18:03:34-04:00,core,cloud_swe,medium,"fit_priority + intern_ok: strong software-internship fit, but the board fields do not identify a 2027 term.",board_fields,n/a,,,,,,
later,General Dynamics Mission Systems,Software Engineer,https://jobright.ai/jobs/info/6a5f5216193b511309677cf9,jobright_matches,,,,,2026-08-18T18:03:34-04:00,broad,cloud_swe,low,"fit_priority: software engineering is a target fit, but work_model/seniority/start are blank and defense postings often hide clearance gates.",board_fields,n/a,,,,,,
later,General Motors,Senior Robotics Data Engineer/Data Scientist,https://jobright.ai/jobs/info/6a84ca9d7b33d722762586b9,jobright_matches,,,,,2026-08-18T18:03:34-04:00,broad,data_ml,medium,"fit_priority: robotics data/ML is relevant, but the senior title is a weaker new-grad match; work_model is blank.",board_fields,n/a,,,,,,
later,Illumio,Staff Engineer,https://jobright.ai/jobs/info/6a5a5ce2856af468ab00829c,jobright_matches,,,,,2026-08-18T18:03:34-04:00,broad,cloud_swe,medium,fit_priority: staff-level software is above the new-grad/early-career window; work_model is blank.,board_fields,n/a,,,,,,
later,JPMorganChase,2027 Code For Good Hackathon - Software Engineer Program - Summer Internship - United States,https://jobright.ai/jobs/info/6a70ac201003bd7b70d6bdc6,jobright_matches,,,,,2026-08-18T18:03:34-04:00,broad,cloud_swe,medium,"intern_ok + fit_priority: 2027 software recruiting event is related, but this is a hackathon rather than a confirmed internship requisition and no graduation window is on the board.",board_fields,n/a,,,,,,
later,"Modern Technology Solutions, Inc. (MTSI)",Data Architect,https://jobright.ai/jobs/info/6a750edbb17cba56903592e5,jobright_matches,,,,,2026-08-18T18:03:34-04:00,broad,data_ml,low,fit_priority: data-architect titles are typically senior; work_model and start details are blank.,board_fields,n/a,,,,,,
