company,role,url,source,track,category,date_discovered,fetched_at,posted_relative,location,work_model,h1b_signal,is_new_grad_signal,list_url,notes
Anagh Technologies Inc,Java Software Engineer,https://jobright.ai/jobs/info/6a8cbe5225fc4e7ae3dba397,jobright_matches,,,2026-08-24,2026-08-24T22:03:18+00:00,,,,,,,jobright_matches_scrape
Cambia Health Solutions,Software Quality Engineer I - III (DOE),https://jobright.ai/jobs/info/6a8cbe1725fc4e7ae3dba386,jobright_matches,,,2026-08-24,2026-08-24T22:03:18+00:00,,,,,,,jobright_matches_scrape
Chime,"Senior Software Engineer, AI & App Experience",https://jobright.ai/jobs/info/6a8cbca525fc4e7ae3dba32f,jobright_matches,,,2026-08-24,2026-08-24T22:03:18+00:00,,,,,,,jobright_matches_scrape
Cisco,"Performance Test Engineer, Customer Experience",https://jobright.ai/jobs/info/6a8cad7925fc4e7ae3db9d8c,jobright_matches,,,2026-08-24,2026-08-24T22:03:18+00:00,,,,,,,jobright_matches_scrape
Fivetran,"Senior Data Analyst, Revenue",https://jobright.ai/jobs/info/6a8cbf0d581f2d7bfdfe58cd,jobright_matches,,,2026-08-24,2026-08-24T22:03:18+00:00,,,,,,,jobright_matches_scrape
Garmin,Software Engineer 1,https://jobright.ai/jobs/info/6a8cbf1925fc4e7ae3dba3c4,jobright_matches,,,2026-08-24,2026-08-24T22:03:18+00:00,,,,,,,jobright_matches_scrape
Luminai,Senior Product Manager,https://jobright.ai/jobs/info/6a8cbf86cde3717f9e9bf0d1,jobright_matches,,,2026-08-24,2026-08-24T22:03:18+00:00,,,,,,,jobright_matches_scrape
NORC at the University of Chicago,Survey Programmer II - Social Science Survey Research,https://jobright.ai/jobs/info/6a8cbcefd34f700f87fd268a,jobright_matches,,,2026-08-24,2026-08-24T22:03:18+00:00,,,,,,,jobright_matches_scrape
Nokia,Software Quality Assurance Engineer,https://jobright.ai/jobs/info/6a8cbf1e581f2d7bfdfe58d7,jobright_matches,,,2026-08-24,2026-08-24T22:03:18+00:00,,,,,,,jobright_matches_scrape
Roche,Data Modeling Expert,https://jobright.ai/jobs/info/6a057506f3d6cc51d638937a,jobright_matches,,,2026-08-24,2026-08-24T22:03:18+00:00,,,,,,,jobright_matches_scrape
Tata Consultancy Services,QAD Enterprise Platform,https://jobright.ai/jobs/info/6a8cbf442f736c304f2a7a74,jobright_matches,,,2026-08-24,2026-08-24T22:03:18+00:00,,,,,,,jobright_matches_scrape
Tek Leaders Inc,Data Architect,https://jobright.ai/jobs/info/6a8cbf4ed34f700f87fd273c,jobright_matches,,,2026-08-24,2026-08-24T22:03:18+00:00,,,,,,,jobright_matches_scrape
Advanced Space,2027 Machine Learning Summer Internship,https://jobright.ai/jobs/info/6a8ca88025fc4e7ae3db9adf,intern_list,internship_if_eligible,ml_ai,2026-08-24,2026-08-24T22:03:30+00:00,1 hour ago,"Westminster, CO",On Site,11-50,"1. You are currently pursuing a degree in **Computer Science, Engineering, Mathematics, Statistics, or a related field**. 2. You have experience programming in **Python** and working with data processing libraries such as Pandas, NumPy, or Scikit-learn. 3. You have experience with machine learning frameworks such as TensorFlow or PyTorch. ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=1 hour ago
Advanced Space,2027 Software Engineering Summer Internship,https://jobright.ai/jobs/info/6a8cadc6581f2d7bfdfe529f,intern_list,internship_if_eligible,swe,2026-08-24,2026-08-24T22:03:30+00:00,1 hour ago,"Westminster, CO",On Site,11-50,"1. You are currently pursuing a degree in **Computer Science, Computer Engineering, Aerospace Engineering, or a similar discipline**. 2. You have programming experience in **Python, C++, or similar languages**. 3. You enjoy solving technical problems and working on complex engineering projects. ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=1 hour ago
American Express,"Campus Undergraduate Summer Internship Program - 2027 Strategy & Analytics, Credit & Fraud Risk - Phoenix, AZ",https://jobright.ai/jobs/info/6a702d63cd3bac13d3709be1,intern_list,internship_if_eligible,data_analysis,2026-08-24,2026-08-24T22:03:30+00:00,3 hours ago,"Phoenix, AZ",On Site,10000+,1. Currently enrolled in full-time bachelor’s degree program 2. Bachelor’s degree candidates with an expected graduation date between December 2027 and June 2028 3. Employment eligibility to work with American Express in the United States is required as the company will not pursue visa sponsorship for these positions,https://jobright.ai/minisites-jobs/intern/us/data_analysis,minisite_scrape;category=data_analysis;cluster_hint=data_ml;posted=3 hours ago
Atlas,AI Intern,https://jobright.ai/jobs/info/6a8c6e30cde3717f9e9bcfdb,intern_list,internship_if_eligible,ml_ai,2026-08-24,2026-08-24T22:03:30+00:00,5 hours ago,"Duluth, GA",On Site,1001-5000,"1. Currently pursuing a Bachelor’s or Master’s degree in Computer Science, Data Science, Engineering, Artificial Intelligence, or a related field. Will accept undergraduate candidates with relevant coursework or project experience in lieu of professional experience 2. Academic or practical experience with programming languages such as Python, JavaScript, or similar 3. Ability to think analytically and solve problems independently ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=5 hours ago
BNY,"2027 BNY Summer Internship Program - Engineering (Data Science) - Jersey City, NJ",https://jobright.ai/jobs/info/6a8c3f55cde3717f9e9bc033,intern_list,internship_if_eligible,data_science,2026-08-24,2026-08-24T22:03:30+00:00,9 hours ago,"Jersey City, NJ",Hybrid,10000+,1. Graduating in Dec 2027 or May 2028 (U.S.). 2. Minimum cumulative GPA of 3.0 or better. 3. Does not require sponsorship for employment visa status (now or in the future) in the country where applying.,https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=9 hours ago
