company,role,url,source,track,category,date_discovered,fetched_at,posted_relative,location,work_model,h1b_signal,is_new_grad_signal,list_url,notes
Albertsons Companies,Principal Data Scientist,https://jobright.ai/jobs/info/6a877934e8b6601d12903c89,jobright_matches,,,2026-08-20,2026-08-20T18:02:47-04:00,,,,,,,jobright_matches_scrape
Aurora,Staff Software Engineer - Core Services,https://jobright.ai/jobs/info/6a87232ad34f700f87fc3a9c,jobright_matches,,,2026-08-20,2026-08-20T18:02:47-04:00,,,,,,,jobright_matches_scrape
Brighton Collectibles,Data Engineer,https://jobright.ai/jobs/info/6a8778c6e8b6601d12903c6c,jobright_matches,,,2026-08-20,2026-08-20T18:02:47-04:00,,,,,,,jobright_matches_scrape
CertainTeed,Lead Master Data Analyst,https://jobright.ai/jobs/info/6a877813e8b6601d12903c57,jobright_matches,,,2026-08-20,2026-08-20T18:02:47-04:00,,,,,,,jobright_matches_scrape
Decagon,Agent Data Scientist,https://jobright.ai/jobs/info/6a8717384afae74a0834690b,jobright_matches,,,2026-08-20,2026-08-20T18:02:47-04:00,,,,,,,jobright_matches_scrape
General Dynamics Mission Systems,Front-End GAIAA Software Engineer,https://jobright.ai/jobs/info/6a877732cde3717f9e9b245d,jobright_matches,,,2026-08-20,2026-08-20T18:02:47-04:00,,,,,,,jobright_matches_scrape
JMT,Transit Operations Application Developer,https://jobright.ai/jobs/info/6a8778aa25fc4e7ae3dad711,jobright_matches,,,2026-08-20,2026-08-20T18:02:47-04:00,,,,,,,jobright_matches_scrape
"Lowe's Companies, Inc.",Software Engineer - ML,https://jobright.ai/jobs/info/6a877848cde3717f9e9b248d,jobright_matches,,,2026-08-20,2026-08-20T18:02:47-04:00,,,,,,,jobright_matches_scrape
MANTECH,Senior Software Developer,https://jobright.ai/jobs/info/6a0b7ad322d0d34036c8ccc7,jobright_matches,,,2026-08-20,2026-08-20T18:02:47-04:00,,,,,,,jobright_matches_scrape
Principal México,Experienced Software Engineer (Hybrid),https://jobright.ai/jobs/info/6a87793fe8b6601d12903c91,jobright_matches,,,2026-08-20,2026-08-20T18:02:47-04:00,,,,,,,jobright_matches_scrape
Sysco,Software Dev Engineer Intern,https://jobright.ai/jobs/info/6a869954d34f700f87fc1edf,jobright_matches,,,2026-08-20,2026-08-20T18:02:47-04:00,,,,,,,jobright_matches_scrape
T-Mobile,Sr. AI Commercialization Strategy Manager,https://jobright.ai/jobs/info/6a8777224afae74a08348c11,jobright_matches,,,2026-08-20,2026-08-20T18:02:47-04:00,,,,,,,jobright_matches_scrape
Amazon,Robotics - Software Development Engineer Intern/Co-op - 2026,https://jobright.ai/jobs/info/692fa8a6fa28370be26ac820,intern_list,internship_if_eligible,swe,2026-08-20,2026-08-20T18:02:59-04:00,2 hours ago,"Arlington, VA; Nashville, TN",On Site,10000+,"1. Are 18 years of age or older 2. Are enrolled in a Bachelor's degree or above in Computer Science, Computer Engineering, Data Science, Information Systems, or related STEM fields 3. Experience with at least one general-purpose programming language such as Java, Python, C++, C#, Go, Rust, or TypeScript ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=2 hours ago
Blue Shield of California,Intern - Data Full Stack Engineer,https://jobright.ai/jobs/info/6a87391be8b6601d12902637,intern_list,internship_if_eligible,swe,2026-08-20,2026-08-20T18:02:59-04:00,1 hour ago,"Oakland, CA",Hybrid,5001-10000,"1. Currently enrolled in a Bachelor’s or Master’s program in Computer Science, Data Science, Information Systems, Engineering, or a related field with an anticipated graduation date December 2026 – June 2028 (or similar) 2. Coursework or hands‑on projects using SQL and at least one programming language (preferably Python) 3. Fundamental understanding of databases, data structures, and basic software engineering practices (version control, testing) ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=1 hour ago
ByteDance,Student Researcher (AI Foundation Models Infrastructure – Seed Infra) – 2026 Start,https://jobright.ai/jobs/info/6a87122bcde3717f9e9aff7c,intern_list,internship_if_eligible,ml_ai,2026-08-20,2026-08-20T18:02:59-04:00,7 hours ago,"Seattle, WA",On Site,10000+,"1. Currently pursuing a Bachelor’s or Master’s degree in Computer Science, Electrical Engineering, or related technical fields 2. Proficiency in at least one programming language such as Python or C++ 3. Familiarity with machine learning frameworks such as PyTorch or similar tools ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=7 hours ago
Chase,2027 Code for Good Hackathon - Software Engineer Program - Summer Internship – United States,https://jobright.ai/jobs/info/6a702350f5953013637f74d2,intern_list,internship_if_eligible,swe,2026-08-20,2026-08-20T18:02:59-04:00,2 hours ago,"Chicago, IL; Columbus, OH; Houston, TX; Jersey City, NJ; New York, NY; Palo Alto, CA; Plano, TX; Tampa, FL; Wilmington, DE",On Site,10000+,"1. Be pursuing a Bachelor’s degree or a 5th-year Master’s degree with an expected graduation between December 2027 and June 2028. 2. Pursuing a bachelor's or master's degree with expected graduation by June 2028. 3. Have streams and specializations in Computer Science, Information Science, Information Technology, Data Science, Artificial Intelligence, Big Data, or related fields. ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=2 hours ago
Chase,2027 Data & AI Program - Summer Internship - Analyst - United States,https://jobright.ai/jobs/info/6a86f27425fc4e7ae3daa6e1,intern_list,internship_if_eligible,data_science,2026-08-20,2026-08-20T18:02:59-04:00,9 hours ago,"Chicago, IL; New York Metro, United States; Columbus, OH; Delaware Metro, United States; Plano, TX; Palo Alto, CA",On Site,10000+,"1. Pursuing a Bachelor’s or Master’s degree in a quantitative or technical discipline (e.g., Data Science, Machine Learning, Computer Science, or Mathematics). 2. Graduatingbetween December 2027 and August 2028. 3. Authorizedto work permanently in the United States. ...",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=9 hours ago
