decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm,apply_url,apply_url_confidence,apply_ats,apply_matched_title,apply_resolve_evidence
skip,EliseAI,Recruiter,https://jobright.ai/jobs/info/6a1976b3547e292ae139261f,jobright_matches,,,,,2026-09-08T13:03:17+00:00,,,high,"non_target_role: recruiter / HR, not SWE/data/ML.",board_fields,n/a,,,,,,
later,Kimley-Horn,Data Engineer,https://jobright.ai/jobs/info/6a5e6cff270e3033b045dd15,jobright_matches,,,,,2026-09-08T13:03:17+00:00,broad,data_ml,low,fit_priority: generic data engineer on a public homepage card with no new-grad/intern signal and blank work_model/location — evidence incomplete. Prefer later over keep.,board_fields,program_end,,,,,,
keep,Midcontinent Independent System Operator (MISO),2027 Summer Intern - Software Engineering,https://jobright.ai/jobs/info/6aa00725a2266b538d22dd22,jobright_matches,,,,,2026-09-08T13:03:17+00:00,core,cloud_swe,medium,"intern_ok + fit_priority: 2027 Summer SWE intern. work_model/location blank on public homepage card (Matches unavailable) — evidence incomplete, not assumed remote.",board_fields,program_end,,,none,,,
later,OpenAI,"Software Engineer, Observability",https://jobright.ai/jobs/info/6a55f08c21f64463ad350d19,jobright_matches,,,,,2026-09-08T13:03:17+00:00,core,cloud_swe,low,"fit_priority: OpenAI Software Engineer, Observability on a public homepage card with no new-grad/intern signal and blank work_model/location — evidence incomplete. Prefer later over keep.",board_fields,program_end,,,,,,
later,Tata Consultancy Services,Engineer,https://jobright.ai/jobs/info/6a761d724817aa4307046cea,jobright_matches,,,,,2026-09-08T13:03:17+00:00,practice,cloud_swe,low,fit_priority: generic Engineer title on a public homepage card; no new-grad/intern signal; blank work_model/location — evidence incomplete.,board_fields,program_end,,,,,,
skip,Total Quality Logistics,"Entry Level Recruiter - $2,500 Sign-On Bonus",https://jobright.ai/jobs/info/6a70f950e2b7476e7b20c241,jobright_matches,,,,,2026-09-08T13:03:17+00:00,,,high,"non_target_role: recruiter / HR, not SWE/data/ML.",board_fields,n/a,,,,,,
later,WR Systems,Software Engineer I,https://jobright.ai/jobs/info/6aa0045f5b2d5633ef3bbff9,jobright_matches,,,,,2026-09-08T13:03:17+00:00,broad,cloud_swe,low,fit_priority: Software Engineer I on a public homepage card with blank work_model/location — evidence incomplete. Entry-ish title but no location/track; prefer later over keep.,board_fields,program_end,,,,,,
keep,ByteDance,Agent Evaluation & Evolution Machine Learning Engineer Intern (AML-Ark-US) - 2027 Summer,https://jobright.ai/jobs/info/6a886393cde3717f9e9b4ebd,intern_list,internship_if_eligible,On Site,"Seattle, WA",2 hours ago,2026-09-08T13:04:23+00:00,core,data_ml,high,intern_ok + fit_priority: Summer 2027 ML intern on agents / LLM eval (Seattle or San Jose on-site).,board_fields,program_end,,,none,,,
keep,ByteDance,Agent Evaluation & Evolution Machine Learning Engineer Intern (AML-Ark-US) - 2027 Summer,https://jobright.ai/jobs/info/6a8863b9680f314a29d3bacb,intern_list,internship_if_eligible,On Site,"San Jose, CA",2 hours ago,2026-09-08T13:04:23+00:00,core,data_ml,high,intern_ok + fit_priority: Summer 2027 ML intern on agents / LLM eval (Seattle or San Jose on-site).,board_fields,program_end,,,none,,,
keep,ByteDance,Applied Machine Learning Production Engineer Graduate (AML-Production Engineer) - 2027 Start,https://jobright.ai/jobs/info/6a88639ad34f700f87fc84b2,intern_list,internship_if_eligible,On Site,"San Jose, CA",2 hours ago,2026-09-08T13:04:23+00:00,core,data_ml,high,"fit_priority: 2027-start AML production engineer graduate (San Jose on-site). BS/MS completing or recently completed — matches program-end window as a note, not a skip.",board_fields,program_end,,,none,,,
