decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm,apply_url,apply_url_confidence,apply_ats,apply_matched_title,apply_resolve_evidence
keep,AMD,2027 Masters Machine Learning (ML)/ Artificial Intelligence (AI) intern/co-op,https://jobright.ai/jobs/info/6a87955dcde3717f9e9b2b02,intern_list,internship_if_eligible,Hybrid,"Santa Clara, CA; San Jose, CA",14 hours ago,2026-08-25T13:03:41+00:00,core,data_ml,medium,"intern_ok + fit_priority: 2027 Masters ML/AI intern/co-op, Hybrid; currently-enrolled Master's language is soft. Return-to-school after Dec 2026 program end is unverified.",board_fields,program_end,,,none,,,
keep,AMD,2027 Masters Machine Learning (ML)/ Artificial Intelligence (AI) intern/co-op,https://jobright.ai/jobs/info/6a87a814d34f700f87fc6a6d,intern_list,internship_if_eligible,Hybrid,"Austin, TX; Boxborough, MA; Fort Collins, CO; Longmont, CO; Fishkill, NY; Rochester, NY",14 hours ago,2026-08-25T13:03:41+00:00,core,data_ml,medium,"intern_ok + fit_priority: 2027 Masters ML/AI intern/co-op (Austin/Boxborough and other sites), Hybrid; enrollment-through-term after Dec 2026 is unverified.",board_fields,program_end,,,none,,,
later,AMD,2027 Masters Software Test Engineering Intern/Co-Op,https://jobright.ai/jobs/info/6a8d375f581f2d7bfdfe6e4c,intern_list,internship_if_eligible,Hybrid,"San Jose, CA; Santa Clara, CA",3 hours ago,2026-08-25T13:03:41+00:00,broad,cloud_swe,medium,intern_ok + fit_priority: 2027 Masters Software Test Engineering intern is on-cycle but QA/test-adjacent rather than core SWE/ML.,board_fields,n/a,,,,,,
later,AMD,2027 Masters Software Test Engineering Intern/Co-Op,https://jobright.ai/jobs/info/6a8d3e2025fc4e7ae3dbb96b,intern_list,internship_if_eligible,Hybrid,"Longmont, CO; Secaucus, NJ; Austin, TX; Fishkill, NY; Fort Collins, CO; Boxborough, MA",3 hours ago,2026-08-25T13:03:41+00:00,broad,cloud_swe,medium,intern_ok + fit_priority: 2027 Masters Software Test Engineering intern (multi-site) is on-cycle but QA/test-adjacent.,board_fields,n/a,,,,,,
skip,AMD,2027 Undergrad Machine Learning (ML)/ Artificial Intelligence (AI) intern/co-op,https://jobright.ai/jobs/info/6a87955ccde3717f9e9b2b01,intern_list,internship_if_eligible,Hybrid,"Austin, TX; Boxborough, MA; Fort Collins, CO; Longmont, CO; Fishkill, NY; Rochester, NY",14 hours ago,2026-08-25T13:03:41+00:00,practice,data_ml,high,hard_gate: board requires current enrollment in an undergraduate program; that window matches neither Dec 2026 master's completion nor March 2027 commencement.,board_fields,n/a,,,,,,
skip,AMD,2027 Undergrad Software Test Engineering Intern/Co-Op,https://jobright.ai/jobs/info/6a8d335aa5639a48103256a4,intern_list,internship_if_eligible,Hybrid,"Austin, TX; Boxborough, MA; Fishkill, NY; Fort Collins, CO; Longmont, CO; Secaucus, NJ",3 hours ago,2026-08-25T13:03:41+00:00,practice,cloud_swe,high,hard_gate: board requires current enrollment in a bachelor's program; that window matches neither real date. Title is also software-test/QA.,board_fields,n/a,,,,,,
skip,AMD,2027 Undergrad Software Test Engineering Intern/Co-Op,https://jobright.ai/jobs/info/6a8d334325fc4e7ae3dbb896,intern_list,internship_if_eligible,Hybrid,"San Jose, CA; Santa Clara, CA",3 hours ago,2026-08-25T13:03:41+00:00,practice,cloud_swe,high,hard_gate: board requires current enrollment in a bachelor's program; that window matches neither real date.,board_fields,n/a,,,,,,
keep,Advanced Space,2027 Machine Learning Summer Internship,https://jobright.ai/jobs/info/6a8ca88025fc4e7ae3db9adf,intern_list,internship_if_eligible,On Site,"Westminster, CO",12 hours ago,2026-08-25T13:03:41+00:00,core,data_ml,high,"intern_ok + fit_priority: explicit 2027 Machine Learning Summer Internship, On Site; currently-pursuing-a-degree language is soft.",board_fields,program_end,,https://job-boards.greenhouse.io/advancedspace/jobs/4324875009,exact,greenhouse,2027 Machine Learning Summer Internship,title overlap 1.00 on greenhouse board 'advancedspace' (17 postings)
skip,BNY,"2027 BNY Summer Internship Program - Engineering (Data Science) - Jersey City, NJ",https://jobright.ai/jobs/info/6a8c3f55cde3717f9e9bc033,intern_list,internship_if_eligible,Hybrid,"Jersey City, NJ",1 day ago,2026-08-25T13:03:41+00:00,practice,data_ml,high,hard_gate: exclusive graduation window Dec 2027 or May 2028 matches neither real date. Sponsorship wording not used as the skip reason.,board_fields,n/a,,,,,,
skip,BNY,"2027 BNY Summer Internship Program - Engineering (Data Science) - Lake Mary, FL",https://jobright.ai/jobs/info/6a8c3f5525fc4e7ae3db738f,intern_list,internship_if_eligible,Hybrid,"Lake Mary, FL",1 day ago,2026-08-25T13:03:41+00:00,practice,data_ml,high,hard_gate: exclusive graduation window Dec 2027 or May 2028 matches neither real date.,board_fields,n/a,,,,,,
skip,BNY,"2027 BNY Summer Internship Program - Engineering (Data Science) - New York, NY",https://jobright.ai/jobs/info/6a8c3f60cde3717f9e9bc03d,intern_list,internship_if_eligible,Hybrid,"New York, NY",1 day ago,2026-08-25T13:03:41+00:00,practice,data_ml,high,hard_gate: exclusive graduation window Dec 2027 or May 2028 matches neither real date. Sponsorship wording not used as the skip reason.,board_fields,n/a,,,,,,
skip,BNY,"2027 BNY Summer Internship Program - Engineering (Data Science) - Pittsburgh, PA",https://jobright.ai/jobs/info/6a8c3f54581f2d7bfdfe28a7,intern_list,internship_if_eligible,Hybrid,"Pittsburgh, PA",1 day ago,2026-08-25T13:03:41+00:00,practice,data_ml,high,hard_gate: exclusive graduation window Dec 2027 or May 2028 matches neither real date.,board_fields,n/a,,,,,,
skip,Chase,2027 Data & AI Program - Summer Internship - Analyst - United States,https://jobright.ai/jobs/info/6a8c76bf25fc4e7ae3db8752,intern_list,internship_if_eligible,On Site,"Chicago, IL; New York metropolitan area, United States; Columbus, OH; Plano, TX; Palo Alto, CA",20 hours ago,2026-08-25T13:03:41+00:00,practice,data_ml,high,hard_gate: exclusive graduation window December 2027–August 2028 matches neither real date.,board_fields,n/a,,,,,,
skip,Cresta,Data Science Intern (Customer Success),https://jobright.ai/jobs/info/6a0f7ea712f8b43cf397fb33,intern_list,internship_if_eligible,Remote,United States,2 days ago,2026-08-25T13:03:41+00:00,practice,data_ml,high,remote: work_model is Remote / fully remote.,board_fields,n/a,,,,,,
later,Genentech,2027 Spring Intern - OpRegen Machine Learning,https://jobright.ai/jobs/info/6a8d1cfc25fc4e7ae3dbb5ec,intern_list,internship_if_eligible,On Site,"South San Francisco, CA",5 hours ago,2026-08-25T13:03:41+00:00,core,health_ai,medium,"intern_ok + fit_priority: 2027 Spring ML intern at Genentech is on-cycle health/ML, but Spring (not preferred Summer) and enrollment bullets are garbled (associate/bachelor/not-in-grad options).",board_fields,n/a,,,,,,
skip,Genusjob,AI ENGINEER INTERN.,https://jobright.ai/jobs/info/6a8d714a47679c68bf5e2ebb,intern_list,internship_if_eligible,Remote,United States,2 hours ago,2026-08-25T13:03:41+00:00,practice,data_ml,high,remote: work_model is Remote / fully remote.,board_fields,n/a,,,,,,
keep,Grainger,GTG Intern - Data Science Job Details | Grainger Businesses,https://jobright.ai/jobs/info/6a8bcbb625fc4e7ae3db6502,intern_list,internship_if_eligible,Hybrid,"Chicago, IL",1 day ago,2026-08-25T13:03:41+00:00,core,data_ml,high,"intern_ok + dual_grad_dates + fit_priority: data-science intern; expected bachelor's graduation Dec 2026–June 2027 with master's preferred, which matches both real dates.",board_fields,either,,,none,,,
keep,IBM,Back End Developer Intern 2027 - Poughkeepsie,https://jobright.ai/jobs/info/6a8d38c5d34f700f87fd3cb0,intern_list,internship_if_eligible,Hybrid,"Poughkeepsie, NY",6 hours ago,2026-08-25T13:03:41+00:00,core,cloud_swe,medium,"intern_ok + fit_priority: 2027 backend developer intern, Hybrid; currently-pursuing-a-degree language is soft.",board_fields,program_end,,,none,,,
keep,IBM,Back End Developer Intern 2027 - RTP,https://jobright.ai/jobs/info/6a8d38d025fc4e7ae3dbb8f0,intern_list,internship_if_eligible,Hybrid,"Durham, NC",6 hours ago,2026-08-25T13:03:41+00:00,core,cloud_swe,medium,"intern_ok + fit_priority: 2027 backend developer intern (RTP), Hybrid; currently-pursuing-a-degree language is soft.",board_fields,program_end,,,none,,,
later,IBM,Business Transformation Consultant Intern - Data Services 2027,https://jobright.ai/jobs/info/6a8d384325fc4e7ae3dbb8e2,intern_list,internship_if_eligible,On Site,"Chicago, IL",6 hours ago,2026-08-25T13:03:41+00:00,practice,data_ml,medium,"intern_ok + fit_priority: 2027 Business Transformation Consultant intern is on-cycle but consulting/data-services, not core SWE/ML.",board_fields,n/a,,,,,,
keep,IBM,Co-Op Application Developer 2027 – Adobe,https://jobright.ai/jobs/info/6a8d38bf25fc4e7ae3dbb8ec,intern_list,internship_if_eligible,On Site,"State College, PA",6 hours ago,2026-08-25T13:03:41+00:00,broad,cloud_swe,medium,"intern_ok + fit_priority: 2027 Adobe application-developer co-op, On Site; currently-pursuing-a-degree language is soft.",board_fields,program_end,,,none,,,
later,IBM,Co-Op Developer Digital Product - 2027,https://jobright.ai/jobs/info/6a8d38c1d34f700f87fd3caf,intern_list,internship_if_eligible,On Site,"State College, PA",6 hours ago,2026-08-25T13:03:41+00:00,broad,cloud_swe,medium,intern_ok + fit_priority: 2027 digital-product co-op lists web-development majors; on-cycle but generic product/web vs core backend/ML.,board_fields,n/a,,,,,,
keep,IBM,Data Science and AI Intern - RTP 2027,https://jobright.ai/jobs/info/6a8d38a7a5639a48103256fc,intern_list,internship_if_eligible,Hybrid,"Durham, NC",6 hours ago,2026-08-25T13:03:41+00:00,core,data_ml,high,"intern_ok + fit_priority: 2027 Data Science and AI intern, Hybrid RTP.",board_fields,program_end,,,none,,,
keep,IBM,Data Science and AI Intern - RTP 2027,https://jobright.ai/jobs/info/6a8caa67581f2d7bfdfe5094,intern_list,internship_if_eligible,Hybrid,"Irvine, CA",16 hours ago,2026-08-25T13:03:41+00:00,core,data_ml,high,"intern_ok + fit_priority: 2027 Data Science and AI intern, Hybrid Irvine (title still says RTP).",board_fields,program_end,,,none,,,
keep,IBM,Data Science and AI Intern - RTP 2027,https://jobright.ai/jobs/info/6a8ca9d52f736c304f2a7199,intern_list,internship_if_eligible,Hybrid,"Durham, NC",16 hours ago,2026-08-25T13:03:41+00:00,core,data_ml,high,"intern_ok + fit_priority: 2027 Data Science and AI intern, Hybrid Durham.",board_fields,program_end,,,none,,,
keep,IBM,Intern Data Scientist 2027 – AI & Data Analytics,https://jobright.ai/jobs/info/6a86f94ce8b6601d12900ecd,intern_list,internship_if_eligible,On Site,"Dallas, TX",2 days ago,2026-08-25T13:03:41+00:00,core,data_ml,high,"intern_ok + fit_priority: Intern Data Scientist 2027 AI & Data Analytics, On Site Dallas.",board_fields,program_end,,,none,,,
keep,IBM,Intern Software Engineer / Agent Engineer - EDA - Austin 2027,https://jobright.ai/jobs/info/6a8cfb4dcde3717f9e9bfe00,intern_list,internship_if_eligible,Hybrid,"Austin, TX",10 hours ago,2026-08-25T13:03:41+00:00,core,cloud_swe,high,"intern_ok + fit_priority: 2027 Software Engineer / Agent Engineer intern (EDA), Hybrid Austin; agents/infra-adjacent.",board_fields,program_end,,,none,,,
later,Inter-American Development Bank,IDB Invest. Data Analyst - Portfolio Management Intern,https://jobright.ai/jobs/info/6a8d47212f736c304f2a913f,intern_list,internship_if_eligible,On Site,"Washington, DC",5 hours ago,2026-08-25T13:03:41+00:00,practice,data_ml,medium,intern_ok + fit_priority: portfolio-management data-analyst intern; no explicit 2027 term and light analytics vs core ML/SWE.,board_fields,n/a,,,,,,
later,Inter-American Development Bank,IDB. Energy Economics / Data Analysis Internship,https://jobright.ai/jobs/info/6a8d47382f736c304f2a9142,intern_list,internship_if_eligible,On Site,"Washington, DC",5 hours ago,2026-08-25T13:03:41+00:00,practice,data_ml,medium,non_target_role + intern_ok: energy-economics / data-analysis intern is adjacent policy/econ; no explicit 2027 term.,board_fields,n/a,,,,,,
later,Inter-American Development Bank,IDB. Intern in Data Analytics to Support IDB Disaster Risk Due Diligence,https://jobright.ai/jobs/info/6a8d47312f736c304f2a9141,intern_list,internship_if_eligible,On Site,"Washington, DC",5 hours ago,2026-08-25T13:03:41+00:00,broad,data_ml,medium,intern_ok + fit_priority: disaster-risk data-analytics intern; Spanish+English required; no explicit 2027 term.,board_fields,n/a,,,,,,
later,Inter-American Development Bank,IDB. Intern to Support Data Management and Hydroclimatic Risk Analytics in the Amazon Region,https://jobright.ai/jobs/info/6a8d4747d34f700f87fd3dd2,intern_list,internship_if_eligible,On Site,"Washington, DC",5 hours ago,2026-08-25T13:03:41+00:00,practice,data_ml,medium,intern_ok + fit_priority: hydroclimatic-risk / data-management intern is environmental-adjacent; no explicit 2027 term.,board_fields,n/a,,,,,,
later,Inter-American Development Bank,IDB. Intern to Support GIS Data and Documentation,https://jobright.ai/jobs/info/6a8d473625fc4e7ae3dbb9fc,intern_list,internship_if_eligible,On Site,"Washington, DC",5 hours ago,2026-08-25T13:03:41+00:00,practice,data_ml,medium,"intern_ok + fit_priority: GIS data intern is adjacent, not core SWE/ML; no explicit 2027 term.",board_fields,n/a,,,,,,
later,Inter-American Development Bank,IDB. Social Sector Data Automation and AI Intern,https://jobright.ai/jobs/info/6a8d474e581f2d7bfdfe6f78,intern_list,internship_if_eligible,On Site,"Washington, DC",5 hours ago,2026-08-25T13:03:41+00:00,broad,data_ml,medium,intern_ok + fit_priority: social-sector data-automation/AI intern has some AI signal but no explicit 2027 term.,board_fields,n/a,,,,,,
skip,Inter-American Development Bank,IDB. Technical AI and Data Intern,https://jobright.ai/jobs/info/6a8d472047679c68bf5e28a2,intern_list,internship_if_eligible,On Site,"Washington, DC",5 hours ago,2026-08-25T13:03:41+00:00,practice,data_ml,high,hard_gate: board requires an active undergraduate student in AI; that window matches neither real date.,board_fields,n/a,,,,,,
later,Interactive Brokers,Cybersecurity Internship 2027,https://jobright.ai/jobs/info/6a871a3625fc4e7ae3dab4ab,intern_list,internship_if_eligible,On Site,"Greenwich, CT",4 hours ago,2026-08-25T13:03:41+00:00,practice,cloud_swe,medium,intern_ok + fit_priority: 2027 cybersecurity internship is adjacent cyber (not auto-skip) but not core SWE/ML.,board_fields,n/a,,,,,,
keep,Interactive Brokers,Software Developer Summer Internship - 2027,https://jobright.ai/jobs/info/6a872d0a4afae74a08347041,intern_list,internship_if_eligible,On Site,"Greenwich, CT",4 hours ago,2026-08-25T13:03:41+00:00,core,cloud_swe,high,"intern_ok + fit_priority: Software Developer Summer Internship 2027, On Site; currently-pursuing BS/MS/PhD is soft.",board_fields,program_end,,,none,,,
skip,Intuitive,Computer Vision Engineering Intern - Fall 2026,https://jobright.ai/jobs/info/6a8c8a4f581f2d7bfdfe4431,intern_list,internship_if_eligible,Hybrid,"Sunnyvale, CA",18 hours ago,2026-08-25T13:03:41+00:00,core,data_ml,high,start_date_conflict + timing_expired: title is Computer Vision Engineering Intern - Fall 2026.,board_fields,n/a,,,,,,
skip,JPMorganChase,2027 Data & AI Program - Summer Internship - Analyst - United States,https://jobright.ai/jobs/info/6a8c7134581f2d7bfdfe391c,intern_list,internship_if_eligible,On Site,"Chicago, IL; New York Metro, United States; Columbus, OH; Delaware Metro, United States; Plano, TX; Palo Alto, CA",20 hours ago,2026-08-25T13:03:41+00:00,practice,data_ml,high,hard_gate: exclusive graduation window December 2027–August 2028 matches neither real date.,board_fields,n/a,,,,,,
