decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm,apply_url,apply_url_confidence,apply_ats,apply_matched_title,apply_resolve_evidence
later,Best Buy,Sr. Data Scientist - Network Modeling &Amp; Optimization,https://jobright.ai/jobs/info/6a88c8c7680f314a29d3ddf1,jobright_matches,,,,,2026-08-21T18:01:05-04:00,broad,data_ml,medium,fit_priority: Sr. title is above the new-grad/intern window; work_model blank so remote is not assumed.,board_fields,n/a,,,,,,
later,Canopy,Senior Full Stack Engineer,https://jobright.ai/jobs/info/6a88ca6a680f314a29d3de24,jobright_matches,,,,,2026-08-21T18:01:05-04:00,broad,cloud_swe,medium,fit_priority: Senior full-stack title is above target seniority; work_model blank so evidence is incomplete.,board_fields,n/a,,,,,,
later,Credit Genie,Senior DevOps/SRE Engineer,https://jobright.ai/jobs/info/6a88c9acd34f700f87fca86a,jobright_matches,,,,,2026-08-21T18:01:05-04:00,broad,cloud_swe,medium,fit_priority: Senior DevOps/SRE title is above target seniority; work_model blank so evidence is incomplete.,board_fields,n/a,,,,,,
later,Edward Jones,"Engineer I, Technology",https://jobright.ai/jobs/info/6a88c8aee8b6601d12908b0e,jobright_matches,,,,,2026-08-21T18:01:05-04:00,broad,cloud_swe,medium,"fit_priority: Engineer I is plausible, but the generic Technology title is a weak cluster match; work_model blank.",board_fields,either,,,,,,
later,Emory Healthcare,Internship GPS Sample Tester And Junior Developer (ETS)| Temporary,https://jobright.ai/jobs/info/6a88c91225fc4e7ae3db2596,jobright_matches,,,,,2026-08-21T18:01:05-04:00,practice,cloud_swe,medium,non_target_role + fit_priority: sample-tester/temporary mix is weak SWE; term and work_model are blank.,board_fields,n/a,,,,,,
later,Netsmart,RPA(Automations) Software Engineer,https://jobright.ai/jobs/info/6a88695a25fc4e7ae3db045a,jobright_matches,,,,,2026-08-21T18:01:05-04:00,practice,cloud_swe,medium,fit_priority: RPA automation is adjacent rather than core SWE/ML; work_model blank.,board_fields,either,,,,,,
skip,Presidio,"Intern, Human Resources - Talent Acquisition",https://jobright.ai/jobs/info/6a8884c2cde3717f9e9b5ad8,jobright_matches,,,,,2026-08-21T18:01:05-04:00,practice,cloud_swe,high,non_target_role: Human Resources / Talent Acquisition intern is outside SWE/data/ML targets.,board_fields,n/a,,,,,,
later,Read AI,Senior Software Engineer - Desktop (Rust/Tauri),https://jobright.ai/jobs/info/6a889f8ad34f700f87fc9968,jobright_matches,,,,,2026-08-21T18:01:05-04:00,broad,cloud_swe,medium,fit_priority: Senior desktop SWE title is above target seniority; work_model blank.,board_fields,n/a,,,,,,
later,Twitch,"Software Development Engineer, Security Platform",https://jobright.ai/jobs/info/6a88c899cde3717f9e9b7239,jobright_matches,,,,,2026-08-21T18:01:05-04:00,core,cloud_swe,medium,fit_priority: security-platform SWE is on-cluster but has no junior/new-grad signal; work_model blank.,board_fields,either,,,,,,
later,Viasat,Software Engineer (Fullstack),https://jobright.ai/jobs/info/6a88ca3dcde3717f9e9b726b,jobright_matches,,,,,2026-08-21T18:01:05-04:00,core,cloud_swe,medium,fit_priority: fullstack SWE is on-cluster but seniority is unspecified; work_model blank.,board_fields,either,,,,,,
later,Watershed,"Climate Data Scientist, Sustainability",https://jobright.ai/jobs/info/6a88c997cde3717f9e9b725b,jobright_matches,,,,,2026-08-21T18:01:05-04:00,broad,data_ml,medium,fit_priority: climate/sustainability data science is adjacent rather than a core cluster keep; work_model blank.,board_fields,either,,,,,,
later,AMD,2027 Masters Data Analyst Intern/co-op,https://jobright.ai/jobs/info/6a87955125fc4e7ae3dadd82,intern_list,internship_if_eligible,Hybrid,"Santa Clara, CA; San Jose, CA",4 hours ago,2026-08-21T18:01:17-04:00,practice,data_ml,medium,"fit_priority + intern_ok: 2027 Masters intern is in-window, but Data Analyst is light analytics; sponsorship-no is not a skip.",board_fields,dual_date,,,,,,
later,AMD,2027 Masters Data Analyst Intern/co-op,https://jobright.ai/jobs/info/6a87954b4afae74a083492f8,intern_list,internship_if_eligible,Hybrid,"Austin, TX; Boxborough, MA; Fort Collins, CO; Longmont, CO; Fishkill, NY; Rochester, NY",5 hours ago,2026-08-21T18:01:17-04:00,practice,data_ml,medium,"fit_priority + intern_ok: 2027 Masters intern is in-window, but Data Analyst is light analytics vs core data_ml.",board_fields,dual_date,,,,,,
later,AMD,2027 Undergrad Software Engineer Intern/Co-op,https://jobright.ai/jobs/info/6a87a814cde3717f9e9b34fd,intern_list,internship_if_eligible,Hybrid,"Santa Clara, CA; San Jose, CA",4 hours ago,2026-08-21T18:01:17-04:00,broad,cloud_swe,medium,traditional_student_coop + intern_ok: 2027 SWE intern is in-window but the posting is explicitly undergraduate.,board_fields,dual_date,,,,,,
skip,AbbVie,2027 Business Technology Solutions Intern - Data & Software Engineering (Undergraduate),https://jobright.ai/jobs/info/6a70d760cb96192a36845e00,intern_list,internship_if_eligible,On Site,"North Chicago, IL",4 hours ago,2026-08-21T18:01:17-04:00,practice,cloud_swe,high,hard_gate: explicit undergraduate graduation window December 2027–June 2028 matches neither real date.,board_fields,n/a,,,,,,
