decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm
skip,3G Companies,Construction Technology/AI Intern - Summer 2027,https://jobright.ai/jobs/info/6a7eab6eb56bea5779c06d04,intern_list,internship_if_eligible,On Site,"Des Moines, IA; Central City, IA",1 day ago,2026-08-14T09:08:40-04:00,broad,data_ml,high,"[hard_gate, intern_ok] Explicitly requires current pursuit of a bachelor’s degree; candidate is in a master’s program.",board_fields,n/a,
skip,American Express,"Campus Undergraduate Summer Internship Program - 2027 Strategy & Analytics, Credit & Fraud Risk - New York, NY",https://jobright.ai/jobs/info/6a702d73cd3bac13d3709be2,intern_list,internship_if_eligible,On Site,"New York, NY",18 hours ago,2026-08-14T09:08:40-04:00,practice,data_ml,high,[hard_gate] Explicit graduation window December 2027–June 2028 matches neither verified date.,board_fields,n/a,
skip,American Express,"Campus Undergraduate Summer Internship Program - 2027 Strategy & Analytics, Credit & Fraud Risk - Phoenix, AZ",https://jobright.ai/jobs/info/6a702d63cd3bac13d3709be1,intern_list,internship_if_eligible,On Site,"Phoenix, AZ",18 hours ago,2026-08-14T09:08:40-04:00,practice,data_ml,high,[hard_gate] Explicit graduation window December 2027–June 2028 matches neither verified date; sponsorship language is not the basis.,board_fields,n/a,
later,"American Honda Motor Company, Inc.",Information Technology/Data Analytics Co-op/Intern - Spring 2027,https://jobright.ai/jobs/info/6a55ab1f8719590518d94d4c,intern_list,internship_if_eligible,Hybrid,"Marysville, OH; Raymond, OH; Torrance, CA",1 day ago,2026-08-14T09:08:40-04:00,broad,data_ml,medium,"[fit_priority, intern_ok] Explicit Spring 2027 term is timing-compatible, but board evidence shows a light IT/data-analytics co-op rather than priority ML.",board_fields,n/a,
later,"American Honda Motor Company, Inc.",Information Technology/Data Analytics Co-op/Intern - Summer 2027,https://jobright.ai/jobs/info/6a7d1af0dc3dff2d1c0cab89,intern_list,internship_if_eligible,Hybrid,"Marysville, OH; Lincoln, AL; East Liberty, OH; Raymond, OH; Greensburg, IN; Troy, OH; Torrance, CA",1 day ago,2026-08-14T09:08:40-04:00,broad,data_ml,medium,"[fit_priority, intern_ok] Explicit Summer 2027 term is timing-compatible, but board evidence shows a light IT/data-analytics co-op rather than priority ML.",board_fields,n/a,
later,Analytical Mechanics Associates,Graduate Research Scientist intern,https://jobright.ai/jobs/info/6a7df8e2e2030208f2766c8f,intern_list,internship_if_eligible,Hybrid,"New Jersey, United States",20 hours ago,2026-08-14T09:08:40-04:00,broad,data_ml,medium,"[fit_priority, intern_ok] Strong research/data fit, but board fields do not state a 2027 term; verify timing.",board_fields,n/a,
later,Annie Mac Home Mortgages,AI Engineer Intern,https://jobright.ai/jobs/info/6a7e2cf8e51a1e18a240c822,intern_list,internship_if_eligible,On Site,"Strongsville, OH",16 hours ago,2026-08-14T09:08:40-04:00,core,data_ml,medium,"[fit_priority, intern_ok] Strong AI fit, but board fields do not state a 2027 term; verify timing.",board_fields,n/a,
keep,BOK Financial,2027 Accelerated Career Track (81882) - Intern Enterprise Data (Tulsa),https://jobright.ai/jobs/info/6a7e2fbcb56bea5779c0451f,intern_list,internship_if_eligible,On Site,"Tulsa, OK",16 hours ago,2026-08-14T09:08:40-04:00,broad,data_ml,high,"[fit_priority, intern_ok, dual_grad_dates] Explicit 2027 enterprise-data internship with no incompatible board-field gate.",board_fields,dual_date,
keep,ByteDance,Multi-Cloud CDN Scheduling Platform Engineer Intern (CDN Platform) - 2027 Summer,https://jobright.ai/jobs/info/6a7ed4e8ad9ff00c26babe63,intern_list,internship_if_eligible,On Site,"San Jose, CA",4 hours ago,2026-08-14T09:08:40-04:00,core,cloud_swe,high,"[fit_priority, intern_ok, dual_grad_dates] Explicit Summer 2027 multi-cloud/CDN platform internship strongly matches cloud SWE.",board_fields,dual_date,
keep,ByteDance,Self-Built Engineer Intern (CDN Platform) - 2027 Summer,https://jobright.ai/jobs/info/6a7ed4dfad9ff00c26babe61,intern_list,internship_if_eligible,On Site,"San Jose, CA",4 hours ago,2026-08-14T09:08:40-04:00,core,cloud_swe,high,"[fit_priority, intern_ok, dual_grad_dates] Explicit Summer 2027 CDN/distributed-systems internship strongly matches cloud SWE.",board_fields,dual_date,
keep,ByteDance,Self-Built Engineer Intern (CDN Platform) - 2027 Summer,https://jobright.ai/jobs/info/6a7ed4d6e2030208f276abc6,intern_list,internship_if_eligible,On Site,"Seattle, WA",4 hours ago,2026-08-14T09:08:40-04:00,core,cloud_swe,high,"[fit_priority, intern_ok, dual_grad_dates] Explicit Summer 2027 CDN/distributed-systems internship strongly matches cloud SWE.",board_fields,dual_date,
