company,role,url,source,track,category,date_discovered,fetched_at,posted_relative,location,work_model,h1b_signal,is_new_grad_signal,list_url,notes
Best Buy,Sr. Data Scientist - Network Modeling &Amp; Optimization,https://jobright.ai/jobs/info/6a88c8c7680f314a29d3ddf1,jobright_matches,,,2026-08-21,2026-08-21T18:01:05-04:00,,,,,,,jobright_matches_scrape
Canopy,Senior Full Stack Engineer,https://jobright.ai/jobs/info/6a88ca6a680f314a29d3de24,jobright_matches,,,2026-08-21,2026-08-21T18:01:05-04:00,,,,,,,jobright_matches_scrape
Credit Genie,Senior DevOps/SRE Engineer,https://jobright.ai/jobs/info/6a88c9acd34f700f87fca86a,jobright_matches,,,2026-08-21,2026-08-21T18:01:05-04:00,,,,,,,jobright_matches_scrape
Edward Jones,"Engineer I, Technology",https://jobright.ai/jobs/info/6a88c8aee8b6601d12908b0e,jobright_matches,,,2026-08-21,2026-08-21T18:01:05-04:00,,,,,,,jobright_matches_scrape
Emory Healthcare,Internship GPS Sample Tester And Junior Developer (ETS)| Temporary,https://jobright.ai/jobs/info/6a88c91225fc4e7ae3db2596,jobright_matches,,,2026-08-21,2026-08-21T18:01:05-04:00,,,,,,,jobright_matches_scrape
Netsmart,RPA(Automations) Software Engineer,https://jobright.ai/jobs/info/6a88695a25fc4e7ae3db045a,jobright_matches,,,2026-08-21,2026-08-21T18:01:05-04:00,,,,,,,jobright_matches_scrape
Presidio,"Intern, Human Resources - Talent Acquisition",https://jobright.ai/jobs/info/6a8884c2cde3717f9e9b5ad8,jobright_matches,,,2026-08-21,2026-08-21T18:01:05-04:00,,,,,,,jobright_matches_scrape
Read AI,Senior Software Engineer - Desktop (Rust/Tauri),https://jobright.ai/jobs/info/6a889f8ad34f700f87fc9968,jobright_matches,,,2026-08-21,2026-08-21T18:01:05-04:00,,,,,,,jobright_matches_scrape
Twitch,"Software Development Engineer, Security Platform",https://jobright.ai/jobs/info/6a88c899cde3717f9e9b7239,jobright_matches,,,2026-08-21,2026-08-21T18:01:05-04:00,,,,,,,jobright_matches_scrape
Viasat,Software Engineer (Fullstack),https://jobright.ai/jobs/info/6a88ca3dcde3717f9e9b726b,jobright_matches,,,2026-08-21,2026-08-21T18:01:05-04:00,,,,,,,jobright_matches_scrape
Watershed,"Climate Data Scientist, Sustainability",https://jobright.ai/jobs/info/6a88c997cde3717f9e9b725b,jobright_matches,,,2026-08-21,2026-08-21T18:01:05-04:00,,,,,,,jobright_matches_scrape
AMD,2027 Masters Data Analyst Intern/co-op,https://jobright.ai/jobs/info/6a87955125fc4e7ae3dadd82,intern_list,internship_if_eligible,data_analysis,2026-08-21,2026-08-21T18:01:17-04:00,4 hours ago,"Santa Clara, CA; San Jose, CA",Hybrid,10000+,"1. You are currently enrolled in a United States based University into a Master’s program majoring in Data Analytics, Data Engineering, Computer Engineering, Electrical Engineer, Computer Science or a related field 2. This role requires the student to work full time (40 hours a week), in either a hybrid or onsite work structure throughout the duration of the co-op/intern term 3. This role is not eligible for visa sponsorship.",https://jobright.ai/minisites-jobs/intern/us/data_analysis,minisite_scrape;category=data_analysis;cluster_hint=data_ml;posted=4 hours ago
AMD,2027 Masters Data Analyst Intern/co-op,https://jobright.ai/jobs/info/6a87954b4afae74a083492f8,intern_list,internship_if_eligible,data_analysis,2026-08-21,2026-08-21T18:01:17-04:00,5 hours ago,"Austin, TX; Boxborough, MA; Fort Collins, CO; Longmont, CO; Fishkill, NY; Rochester, NY",Hybrid,10000+,"1. You are currently enrolled in a United States based University into a Master’s program majoring in Data Analytics, Data Engineering, Computer Engineering, Electrical Engineer, Computer Science or a related field 2. Python, SQL, R, Java 3. Data processing, data engineering and/or data science ...",https://jobright.ai/minisites-jobs/intern/us/data_analysis,minisite_scrape;category=data_analysis;cluster_hint=data_ml;posted=5 hours ago
AMD,2027 Undergrad Software Engineer Intern/Co-op,https://jobright.ai/jobs/info/6a87a814cde3717f9e9b34fd,intern_list,internship_if_eligible,swe,2026-08-21,2026-08-21T18:01:17-04:00,4 hours ago,"Santa Clara, CA; San Jose, CA",Hybrid,10000+,"1. Currently enrolled in a US based University in a Undergrad degree program majoring in Computer Engineering, Electrical Engineering, Computer Science or related discipline 2. Software engineering concepts, principles, and theories 3. C/C++ programming and Scripting language like Python, Windows PowerShell, Linux shell script, Perl, Java, Javascript, UML ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=4 hours ago
AbbVie,2027 Business Technology Solutions Intern - Data & Software Engineering (Undergraduate),https://jobright.ai/jobs/info/6a70d760cb96192a36845e00,intern_list,internship_if_eligible,swe,2026-08-21,2026-08-21T18:01:17-04:00,4 hours ago,"North Chicago, IL",On Site,10000+,"1. Pursuing a Bachelor's degree in Computer Science, Computer Engineering, AI or related majors with a minor or concentration in one of the above fields 2. Graduation date between December 2027 – June 2028 3. Must be enrolled in university the semester following your internship and graduate within 1-year post internship",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=4 hours ago
Ambrook,Software Engineering Intern,https://jobright.ai/jobs/info/6a88aa2acde3717f9e9b66df,intern_list,internship_if_eligible,swe,2026-08-21,2026-08-21T18:01:17-04:00,2 hours ago,"New York, NY",On Site,51-100,1. Currently pursuing B.S. (or higher) in Computer Science or a related field. Expected graduation: Winter 2026 - Spring/Summer 2027 2. Available to work full-time in our NYC office for 12-16 weeks between May - August 2026 3. Excited to build software that makes natural resource industries like agriculture more sustainable and profitable. ...,https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=2 hours ago
American Express,"Campus Undergraduate Summer Internship Program - 2027 AI Engineer I, Enterprise Technology Services- Phoenix, AZ",https://jobright.ai/jobs/info/6a839b0a2dbaf907b0769e26,intern_list,internship_if_eligible,ml_ai,2026-08-21,2026-08-21T18:01:17-04:00,5 hours ago,"Phoenix, AZ",Hybrid,10000+,1. • Currently enrolled in a full-time bachelor’s degree program 2. • Bachelor’s degree candidates with an expected graduation date between December 2027 and June 2028. 3. • Knowledge of Python and foundational data processing technologies. ...,https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=5 hours ago
American Express,"Campus Undergraduate Summer Internship Program - 2027 AI Engineer, Enterprise Technology Services- Sunrise, FL",https://jobright.ai/jobs/info/6a8390f9b5a0ac0e84a26d7f,intern_list,internship_if_eligible,swe,2026-08-21,2026-08-21T18:01:17-04:00,4 hours ago,"Phoenix, AZ; Sunrise, FL",Hybrid,10000+,1. • Currently enrolled in a full-time bachelor’s degree program 2. • Bachelor’s degree candidates with an expected graduation date between December 2027 and June 2028. 3. • Knowledge of Python and foundational data processing technologies. ...,https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=4 hours ago
American Express,"Campus Undergraduate Summer Internship Program - 2027 Data Analytics, Global Servicing- New York, NY",https://jobright.ai/jobs/info/6a8473a558ded76ad8fe738d,intern_list,internship_if_eligible,data_analysis,2026-08-21,2026-08-21T18:01:17-04:00,5 hours ago,"New York, NY",Hybrid,10000+,"1. Enrolled in a bachelor’s degree program in data science, analytics, computer science, statistics, economics, finance, mathematics, or a related field. 2. Bachelor’s degree candidates with an expected graduation date between December 2027 and June 2028. 3. Employment eligibility to work with American Express in the United States is required as the company will not pursue visa sponsorship for these positions.",https://jobright.ai/minisites-jobs/intern/us/data_analysis,minisite_scrape;category=data_analysis;cluster_hint=data_ml;posted=5 hours ago
American Express,"Campus Undergraduate Summer Internship Program - 2027 Software Engineer, Enterprise Technology Services- Sunrise, FL",https://jobright.ai/jobs/info/6a8473bb2f4f0014cae20972,intern_list,internship_if_eligible,swe,2026-08-21,2026-08-21T18:01:17-04:00,4 hours ago,"Phoenix, AZ; Sunrise, FL",Hybrid,10000+,"1. • Currently enrolled in a full-time bachelor’s degree program 2. • Bachelor’s degree candidates with an expected graduation date between December 2027 and June 2028. 3. • Demonstrated experience through coursework, projects, research, or extracurricular activities using one or more programming languages such as Java, JavaScript, Python, C#, Go, Kotlin, or similar technologies. ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=4 hours ago
Bay de Noc Community College,Laboratory Specialist – Computer Networking Systems & Security (CNSS) and Geographic Information Systems (GIS) 2026-2027,https://jobright.ai/jobs/info/6a88b248d34f700f87fc9fd1,intern_list,internship_if_eligible,swe,2026-08-21,2026-08-21T18:01:17-04:00,1 hour ago,"Escanaba, MI",On Site,251-500,1. Degree seeking student in CT\CNSS or related IT degree. 2. Working towards obtaining at least one Industry certification such as CompTIA A+ or Network+. 3. Excellent interpersonal skills. ...,https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=1 hour ago
Blackstone,2027 Data Science Summer Analyst,https://jobright.ai/jobs/info/6a886a82680f314a29d3bd64,intern_list,internship_if_eligible,data_science,2026-08-21,2026-08-21T18:01:17-04:00,5 hours ago,"New York, NY",On Site,5001-10000,"1. Proficiency in programming and querying languages (Python required, SQL preferred) 2. Foundation in statistics and mathematics 3. Comfortable working with and combining disparate and varied data sources ...",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=5 hours ago
Brunswick Corporation,Software Engineering Intern,https://jobright.ai/jobs/info/6a888a334afae74a0834c3e8,intern_list,internship_if_eligible,swe,2026-08-21,2026-08-21T18:01:17-04:00,53 minutes ago,"Tulsa, OK",On Site,10000+,"1. An engineering student with at least 80 credits working towards a bachelor’s degree in Electrical Engineering, Software Engineering, Computer Science, or Computer Engineering. 2. Strong C/C++ development and debugging skills 3. Embedded development experience ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=53 minutes ago
ByteDance,AI Infrastructure Engineer Intern (Compute Efficiency & Scheduling) - 2027 Summer,https://jobright.ai/jobs/info/6a8863b7cde3717f9e9b4edb,intern_list,internship_if_eligible,ml_ai,2026-08-21,2026-08-21T18:01:17-04:00,7 hours ago,"Seattle, WA",On Site,10000+,"1. Currently pursuing a Undergraduate/ Master's in Computer Science or a related discipline. 2. Able to commit to a 12-week internship during Summer 2027. 3. Experience coding in Go, C++, Python, Java, or C#.",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=7 hours ago
ByteDance,AI Network Automation Engineer intern (Global Physical Network Infra) - 2027 Summer,https://jobright.ai/jobs/info/6a8863b94afae74a0834b62b,intern_list,internship_if_eligible,ml_ai,2026-08-21,2026-08-21T18:01:17-04:00,7 hours ago,"San Jose, CA",On Site,10000+,"1. Currently pursuing a Bachelor's or Master's degree in Computer Science, Computer Engineering, or related technical discipline. 2. Proficient in at least one back-end programming language, Python/Go/C/C++/Rust among others; 3. Familiar with mainstream SQL and NoSQL database working principles, with database querying and data structure optimization skills; ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=7 hours ago
ByteDance,Agent Evaluation & Evolution Machine Learning Engineer Intern (AML-Ark-US) - 2027 Summer,https://jobright.ai/jobs/info/6a8863b9680f314a29d3bacb,intern_list,internship_if_eligible,ml_ai,2026-08-21,2026-08-21T18:01:17-04:00,7 hours ago,"San Jose, CA",On Site,10000+,"1. - Currently pursuing a Bachelor's/ Master's degree in Computer Science, Artificial Intelligence, Machine Learning, Data Science, or a related field. 2. - Solid foundation in machine learning and deep learning. 3. - Hands-on experience with LLM-based systems (e.g., agents, tool calling, retrieval, multi-agent systems) through research, internships, or projects. ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=7 hours ago
ByteDance,Research Intern (AI Infra Compute) - 2027 Start (PhD),https://jobright.ai/jobs/info/6a8863b6cde3717f9e9b4ed8,intern_list,internship_if_eligible,ml_ai,2026-08-21,2026-08-21T18:01:17-04:00,7 hours ago,"San Jose, CA",On Site,10000+,"1. Currently pursuing a PhD in Software Development, Computer Science, Computer Engineering, or a related technical discipline. 2. Experience in at least one of the following areas: LLM training/Inference, Physical AI Infra(training, inference, simulation, RL, synthetic data, etc). 3. Ability to work independently and complete projects from beginning to end and in a timely manner. ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=7 hours ago
