decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm,apply_url,apply_url_confidence,apply_ats,apply_matched_title,apply_resolve_evidence
skip,AMD,2027 Undergrad Data Analyst Intern/co-op,https://jobright.ai/jobs/info/6a879559e8b6601d1290431d,intern_list,internship_if_eligible,Hybrid,"Santa Clara, CA; San Jose, CA",15 hours ago,2026-08-31T13:03:06+00:00,practice,data_ml,high,hard_gate: board requires current enrollment in a US undergraduate program; that window matches neither Dec 2026 master's completion nor March 2027 commencement.,board_fields,n/a,,,,,,
later,ASM Global,Technology Engineering Intern,https://jobright.ai/jobs/info/69fbab2e86d5cd46527d7c61,intern_list,internship_if_eligible,On Site,"Frisco, TX",2 hours ago,2026-08-31T13:03:06+00:00,broad,data_ml,medium,intern_ok + fit_priority: Technology Engineering intern is adjacent analytics/strategy rather than core SWE/ML; term year not explicit so timing needs verification.,board_fields,n/a,,,,,,
skip,American Express,"Campus Graduate Masters Summer Internship Program - 2027 AI Engineer, Enterprise Technology Services- Atlanta, GA",https://jobright.ai/jobs/info/6a839b3a1081a745e971064a,intern_list,internship_if_eligible,Hybrid,"Phoenix, AZ; Atlanta, GA",1 day ago,2026-08-31T13:03:06+00:00,practice,data_ml,high,hard_gate: explicit master's graduation window December 2027–June 2028 matches neither real date.,board_fields,n/a,,,,,,
skip,American Express,"Campus Undergraduate Summer Internship Program - 2027 AI Engineer I, Enterprise Technology Services- Phoenix, AZ",https://jobright.ai/jobs/info/6a839b0a2dbaf907b0769e26,intern_list,internship_if_eligible,Hybrid,"Phoenix, AZ",15 hours ago,2026-08-31T13:03:06+00:00,practice,data_ml,high,hard_gate: undergraduate-only plus expected bachelor's graduation December 2027–June 2028 matches neither real date.,board_fields,n/a,,,,,,
skip,American Express,"Campus Undergraduate Summer Internship Program - 2027 AI Engineer, Enterprise Technology Services- Atlanta, GA",https://jobright.ai/jobs/info/6a8384d49b859b227766f77d,intern_list,internship_if_eligible,Hybrid,"Phoenix, AZ; Atlanta, GA",15 hours ago,2026-08-31T13:03:06+00:00,practice,data_ml,high,hard_gate: undergraduate-only plus expected bachelor's graduation December 2027–June 2028 matches neither real date.,board_fields,n/a,,,,,,
skip,American Express,"Campus Undergraduate Summer Internship Program - 2027 AI Engineer, Enterprise Technology Services- Sunrise, FL",https://jobright.ai/jobs/info/6a8390f9b5a0ac0e84a26d7f,intern_list,internship_if_eligible,Hybrid,"Phoenix, AZ; Sunrise, FL",1 day ago,2026-08-31T13:03:06+00:00,practice,data_ml,high,hard_gate: undergraduate-only plus expected bachelor's graduation December 2027–June 2028 matches neither real date.,board_fields,n/a,,,,,,
later,Attentive.ai,"Research Intern, Computer Vision",https://jobright.ai/jobs/info/6a953ff41e67aa542830dcc5,intern_list,internship_if_eligible,On Site,"San Francisco Bay Area, United States",4 hours ago,2026-08-31T13:03:06+00:00,core,data_ml,medium,"intern_ok + fit_priority: CV research intern matches data_ml, but board has no explicit 2027 term so timing needs verification rather than inferred keep.",board_fields,n/a,,,,,,
keep,Booz Allen Hamilton,University - 2027 Summer Games Data Scientist Intern,https://jobright.ai/jobs/info/6a91a7739864261ccd29e03d,intern_list,internship_if_eligible,On Site,"Charleston, SC",3 days ago,2026-08-31T13:03:06+00:00,core,data_ml,medium,intern_ok + fit_priority: 2027 Summer Games data scientist intern is on-cycle and on-cluster; no remote/PhD/2026 gate on board fields.,board_fields,program_end,,,none,,,
keep,Booz Allen Hamilton,University - 2027 Summer Games Data Scientist Intern,https://jobright.ai/jobs/info/6a9096ca8ffa38557e6cdc2a,intern_list,internship_if_eligible,On Site,"McLean, VA",3 days ago,2026-08-31T13:03:06+00:00,core,data_ml,medium,"intern_ok + fit_priority: distinct McLean URL for the same 2027 Summer Games DS intern; on-cycle, on-cluster.",board_fields,program_end,,,none,,,
keep,Booz Allen Hamilton,University - 2027 Summer Games Data Scientist Intern,https://jobright.ai/jobs/info/6a9096d77c32860d14cfa417,intern_list,internship_if_eligible,On Site,"San Diego, CA",3 days ago,2026-08-31T13:03:06+00:00,core,data_ml,medium,"intern_ok + fit_priority: distinct San Diego URL for the 2027 Summer Games DS intern; on-cycle, on-cluster.",board_fields,program_end,,,none,,,
