decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm,apply_url,apply_url_confidence,apply_ats,apply_matched_title,apply_resolve_evidence
keep,Alcon,"2027 Summer Software, Data & AI Engineering Interns",https://jobright.ai/jobs/info/6a99d344ad752e2ad55023b3,jobright_matches,,,,,2026-09-03T22:13:17+00:00,core,data_ml,medium,"intern_ok + fit_priority: 2027 Summer Software/Data/AI intern is on-cycle and on-cluster. work_model/location blank on Matches — evidence incomplete, not assumed remote.",board_fields,program_end,,,none,,,
later,Amazon,"Software Developer II, Cosmos",https://jobright.ai/jobs/info/6a99f09413883870605917b7,jobright_matches,,,,,2026-09-03T22:13:17+00:00,broad,cloud_swe,medium,fit_priority: Software Developer II is mid-level rather than new-grad; work_model blank so remote not assumed.,board_fields,n/a,,,,,,
later,Cerebras,Senior Data Engineer (Hardware Data Platform),https://jobright.ai/jobs/info/6a99f06aad752e2ad5502e42,jobright_matches,,,,,2026-09-03T22:13:17+00:00,broad,data_ml,high,fit_priority: Senior Data Engineer is above target seniority; work_model blank so remote not assumed.,board_fields,n/a,,,,,,
later,Credit Genie,Data Engineer,https://jobright.ai/jobs/info/6a99b731138838706058fcf0,jobright_matches,,,,,2026-09-03T22:13:17+00:00,broad,data_ml,medium,fit_priority: generic Data Engineer title without new-grad/intern signal; work_model blank so remote not assumed.,board_fields,n/a,,,,,,
skip,Henkel,Human Resources Intern - Summer 2027,https://jobright.ai/jobs/info/6a99b84b551435518ebf099c,jobright_matches,,,,,2026-09-03T22:13:17+00:00,practice,data_ml,high,non_target_role: Human Resources intern is outside SWE/data/ML/AI infra.,board_fields,n/a,,,,,,
later,In Time Tec,QA Engineer I / SDET,https://jobright.ai/jobs/info/6a99f09bad752e2ad5502e61,jobright_matches,,,,,2026-09-03T22:13:17+00:00,practice,cloud_swe,medium,"fit_priority: QA Engineer I / SDET is adjacent automation, not core SWE/ML; work_model blank so remote not assumed.",board_fields,n/a,,,,,,
later,Pi Square Technologies,"Full Stack Engineer - (BlackDuck, Application Security)",https://jobright.ai/jobs/info/6a99f089551435518ebf2220,jobright_matches,,,,,2026-09-03T22:13:17+00:00,broad,cloud_swe,medium,"fit_priority: AppSec/BlackDuck full-stack is adjacent cyber, not auto-skip; work_model blank so remote not assumed.",board_fields,n/a,,,,,,
later,Reflexive Concepts,Database Engineer III,https://jobright.ai/jobs/info/6a99f0a890a313642c653aaf,jobright_matches,,,,,2026-09-03T22:13:17+00:00,broad,cloud_swe,high,fit_priority: Database Engineer III is above target seniority; work_model blank so remote not assumed.,board_fields,n/a,,,,,,
later,Skillz,"Co-Op, Software Engineer",https://jobright.ai/jobs/info/6a99a2d8138838706058f3de,jobright_matches,,,,,2026-09-03T22:13:17+00:00,broad,cloud_swe,medium,traditional_student_coop + intern_ok: SWE co-op has no term year on the board; keep off ingest until cycle is confirmed. work_model blank so remote not assumed.,board_fields,n/a,,,,,,
later,Weyerhaeuser,Data Analyst,https://jobright.ai/jobs/info/6a99d66390a313642c65315d,jobright_matches,,,,,2026-09-03T22:13:17+00:00,practice,data_ml,medium,fit_priority: generic Data Analyst is light analytics; work_model blank so remote not assumed.,board_fields,n/a,,,,,,
later,Allied Solutions LLC,Data Science Intern,https://jobright.ai/jobs/info/6a98726ddd171c7285792527,intern_list,internship_if_eligible,On Site,"Carmel, IN",1 day ago,2026-09-03T22:13:29+00:00,practice,data_ml,medium,traditional_student_coop: rising Junior/Senior undergrad Data Science intern; term year not on board.,board_fields,n/a,,,,,,
later,Astrion,Data Analysis - Intern,https://jobright.ai/jobs/info/6a95d93dc8763a3a87ffc8fd,intern_list,internship_if_eligible,On Site,"Cape Canaveral, FL",2 hours ago,2026-09-03T22:13:29+00:00,practice,data_ml,medium,fit_priority + traditional_student_coop: Data Analysis intern framed around plant biology/horticulture; term year not on board.,board_fields,n/a,,,,,,
skip,Availity,Data Science Intern,https://jobright.ai/jobs/info/6a99da708a8b765bc55f5e92,intern_list,internship_if_eligible,Remote,United States,22 hours ago,2026-09-03T22:13:29+00:00,practice,data_ml,high,remote: work_model is Remote (United States). Sponsorship not used as the reason.,board_fields,n/a,,,,,,
keep,BMW Group,"Intern, Intelligent Car & AI CoC- Spring 2027",https://jobright.ai/jobs/info/6a9986ea551435518ebeee2a,intern_list,internship_if_eligible,Hybrid,"Mountain View, CA",7 hours ago,2026-09-03T22:13:29+00:00,core,data_ml,medium,"intern_ok + dual_grad_dates + fit_priority: Spring 2027 Intelligent Car & AI intern, master's enrollment, Hybrid Mountain View. Return-to-school vs March 2027 commencement is uncertain — not a hard skip.",board_fields,dual_date,,,none,,,
later,Bobcat Company,Data Science Student Experience - Spring 2027 Job Details | Doosan Corp,https://jobright.ai/jobs/info/6a996fb6040e5c3d075962dc,intern_list,internship_if_eligible,On Site,"Buford, GA; West Fargo, ND",9 hours ago,2026-09-03T22:13:29+00:00,practice,data_ml,medium,traditional_student_coop: Spring 2027 Data Science Student Experience is bachelor's standing (Freshman–Senior).,board_fields,dual_date,,,,,,
skip,Capital One,Current Master's - Data Science Internship - Summer 2027,https://jobright.ai/jobs/info/6a5e1efa050c423c792ed587,intern_list,internship_if_eligible,Hybrid,"McLean, VA; Cambridge, MA; Chicago, IL; Richmond, VA; Plano, TX; San Francisco, CA; San Jose, CA; New York, NY",1 day ago,2026-09-03T22:13:29+00:00,core,data_ml,high,hard_gate: must continue the same Master's after the Summer 2027 internship; that enrollment window matches neither Dec 2026 program end nor March 2027 commencement.,board_fields,n/a,,,,,,
skip,Capital One,Current PhD - Data Science Internship - Summer 2027,https://jobright.ai/jobs/info/6a5e1f0cf29acc1a11745ab6,intern_list,internship_if_eligible,On Site,"McLean, VA; Cambridge, MA; Chicago, IL; Richmond, VA; Plano, TX; San Francisco, CA; San Jose, CA; New York, NY",1 day ago,2026-09-03T22:13:29+00:00,core,data_ml,high,hard_gate: Current PhD Data Science Internship is PhD-only.,board_fields,n/a,,,,,,
later,Casey's,Asset Protection Data Analyst Internship - Summer 2027,https://jobright.ai/jobs/info/6a99a608138838706058f5d6,intern_list,internship_if_eligible,On Site,"Ankeny, IA",3 hours ago,2026-09-03T22:13:29+00:00,practice,data_ml,medium,fit_priority: Summer 2027 Asset Protection Data Analyst is light analytics / criminal-justice adjacent.,board_fields,program_end,,,,,,
later,Casey's,Data & Analytics Internship- Summer 2027,https://jobright.ai/jobs/info/6a99a6188a8b765bc55f48e8,intern_list,internship_if_eligible,On Site,"Ankeny, IA",3 hours ago,2026-09-03T22:13:29+00:00,practice,data_ml,medium,fit_priority: Summer 2027 Data & Analytics intern is light business analytics.,board_fields,program_end,,,,,,
later,Casey's,Merchandising Pricing & Analytics Internship - Summer 2027,https://jobright.ai/jobs/info/6a99a5918a8b765bc55f488b,intern_list,internship_if_eligible,On Site,"Ankeny, IA",3 hours ago,2026-09-03T22:13:29+00:00,practice,data_ml,medium,fit_priority: Summer 2027 Merchandising Pricing & Analytics intern is light analytics.,board_fields,program_end,,,,,,
later,Casey's,Retail Fuel Analytics Internship - Summer 2027,https://jobright.ai/jobs/info/6a99a592040e5c3d07597d3b,intern_list,internship_if_eligible,On Site,"Ankeny, IA",3 hours ago,2026-09-03T22:13:29+00:00,practice,data_ml,medium,fit_priority: Summer 2027 Retail Fuel Analytics intern is finance/supply-chain analytics.,board_fields,program_end,,,,,,
skip,Caterpillar Inc.,2027 Summer Corporate Intern – Digital and Analytics,https://jobright.ai/jobs/info/6a99dab21388387060590ea2,intern_list,internship_if_eligible,On Site,"Peoria, IL",1 hour ago,2026-09-03T22:13:29+00:00,broad,data_ml,high,hard_gate: must remain enrolled full-time at a 4-year college throughout the Summer 2027 program; that window matches neither Dec 2026 program end nor March 2027 commencement.,board_fields,n/a,,,,,,
later,Copart,Software Engineering Intern,https://jobright.ai/jobs/info/6a6b61b65c54bc4752ce8944,intern_list,internship_if_eligible,On Site,"Dallas, TX",5 hours ago,2026-09-03T22:13:29+00:00,core,data_ml,medium,"intern_ok + fit_priority: on-site SWE intern with LLM/RAG signal, but board has no term year so cycle is unconfirmed.",board_fields,n/a,,,,,,
later,Corteva Agriscience,R & D Intern - Computer & Data Science,https://jobright.ai/jobs/info/6a99a7c9040e5c3d07597e83,intern_list,internship_if_eligible,On Site,"Indianapolis, IN",1 hour ago,2026-09-03T22:13:29+00:00,broad,data_ml,medium,intern_ok: Computer & Data Science R&D intern is on-cluster but board has no term year.,board_fields,n/a,,,,,,
later,Corteva Agriscience,R&D Intern – Computer & Data Science,https://jobright.ai/jobs/info/6a99def5551435518ebf1cad,intern_list,internship_if_eligible,On Site,"Indianapolis, IN",1 hour ago,2026-09-03T22:13:29+00:00,broad,data_ml,medium,intern_ok: Computer & Data Science R&D intern is on-cluster but board has no term year. Distinct Jobright URL retained.,board_fields,n/a,,,,,,
skip,Crum & Forster,"Internship – Actuarial or Data Science or Product Services– Commercial Lines -Summer 2027 (Morristown, NJ or Remote)",https://jobright.ai/jobs/info/6a998c9e90a313642c650e2a,intern_list,internship_if_eligible,Remote,United States,5 hours ago,2026-09-03T22:13:29+00:00,practice,data_ml,high,remote: title and work_model are Remote (United States).,board_fields,n/a,,,,,,
skip,Crum & Forster,"Internship – Actuarial or Data Science or Product Services– Commercial Lines -Summer 2027 (Morristown, NJ or Remote)",https://jobright.ai/jobs/info/6a9979ab138838706058e0b7,intern_list,internship_if_eligible,Remote,United States,8 hours ago,2026-09-03T22:13:29+00:00,practice,data_ml,high,remote: title and work_model are Remote (United States). Distinct Jobright URL retained.,board_fields,n/a,,,,,,
keep,Delta Air Lines,"Graduate Intern, Data Scientist (Spring 2027)",https://jobright.ai/jobs/info/6a90e6467c32860d14cfbc31,intern_list,internship_if_eligible,On Site,"Atlanta, GA",10 hours ago,2026-09-03T22:13:29+00:00,core,data_ml,medium,"intern_ok + dual_grad_dates + fit_priority: Spring 2027 graduate Data Scientist intern, on-site Atlanta, pursuing a Master's. Return-to-school vs commencement is uncertain — not a hard skip.",board_fields,dual_date,,,none,,,
keep,Delta Air Lines,"Graduate Intern, Data Scientist (Summer 2027)",https://jobright.ai/jobs/info/6a99bfb6040e5c3d0759883f,intern_list,internship_if_eligible,On Site,"Atlanta, GA",3 hours ago,2026-09-03T22:13:29+00:00,core,data_ml,medium,"intern_ok + fit_priority: Summer 2027 graduate Data Scientist intern, on-site Atlanta. Soft 'pursuing a Master's' is not a hard skip; note return-to-school after Dec 2026 program end.",board_fields,program_end,,,none,,,
skip,Escape™ App AI,Swift iOS Software Development Intern,https://jobright.ai/jobs/info/6a99e4f3ad752e2ad5502b7c,intern_list,internship_if_eligible,Remote,United States,52 minutes ago,2026-09-03T22:13:29+00:00,practice,cloud_swe,high,remote: work_model is Remote (United States).,board_fields,n/a,,,,,,
later,Framatome North America,"(Computer Science Engineering) Intern - Univ/Co-Op Technical (Richland, WA)",https://jobright.ai/jobs/info/6a87653e680f314a29d389a2,intern_list,internship_if_eligible,On Site,"Richland, WA",48 minutes ago,2026-09-03T22:13:29+00:00,broad,cloud_swe,medium,traditional_student_coop: Univ/Co-Op technical intern with no term year; SWE-adjacent but cycle unconfirmed.,board_fields,n/a,,,,,,
later,G.W. Berkheimer,Programmer Internship,https://jobright.ai/jobs/info/6a874e86d34f700f87fc4b40,intern_list,internship_if_eligible,On Site,"Portage, IN",1 hour ago,2026-09-03T22:13:29+00:00,practice,cloud_swe,medium,fit_priority + traditional_student_coop: Programmer Internship is weak SWE fit and has no term year.,board_fields,n/a,,,,,,
skip,GE HealthCare,"Surgery Field Engineer Apprentice (Salt Lake City, Utah)",https://jobright.ai/jobs/info/6a7ccca8d77e8156a8e34536,intern_list,internship_if_eligible,On Site,"Salt Lake City, UT",8 hours ago,2026-09-03T22:13:29+00:00,practice,health_ai,high,"non_target_role: Surgery Field Engineer Apprentice is equipment servicing, not SWE/data/ML.",board_fields,n/a,,,,,,
skip,Gen UX Consulting,Graduate Quantitative Research Intern,https://jobright.ai/jobs/info/6a99c9c2551435518ebf120e,intern_list,internship_if_eligible,Remote,United States,2 hours ago,2026-09-03T22:13:29+00:00,practice,data_ml,high,remote: work_model is Remote (United States).,board_fields,n/a,,,,,,
skip,HD Supply,"Graduate Intern, Artificial Intelligence & Data Science - Summer 2027",https://jobright.ai/jobs/info/6a98807dc8ed473c5c764637,intern_list,internship_if_eligible,On Site,"Atlanta, GA",21 hours ago,2026-09-03T22:13:29+00:00,core,data_ml,high,hard_gate: anticipated graduation December 2027 or May 2028 matches neither Dec 2026 program end nor March 2027 commencement.,board_fields,n/a,,,,,,
later,IBM,2027 Masters or PhD Intern — Marketing Data Science & Data Analytics,https://jobright.ai/jobs/info/6a99bf99ad752e2ad5501a4b,intern_list,internship_if_eligible,Hybrid,"New York, NY",1 hour ago,2026-09-03T22:13:29+00:00,practice,data_ml,medium,fit_priority: 2027 Marketing Data Science intern is on-cycle but marketing-analytics adjacent.,board_fields,program_end,,,,,,
keep,IBM,AI Foundations - Research Scientist - Research Internship - 2027,https://jobright.ai/jobs/info/6a99da66551435518ebf19bb,intern_list,internship_if_eligible,On Site,"San Jose, CA",1 hour ago,2026-09-03T22:13:29+00:00,core,data_ml,medium,"intern_ok + fit_priority: 2027 AI Foundations research intern (LLMs/VLMs), on-site San Jose. Master's listed; not PhD-only.",board_fields,program_end,,,none,,,
keep,IBM,AI Foundations - Research Scientist - Research Internship - 2027,https://jobright.ai/jobs/info/6a99d73990a313642c6531ad,intern_list,internship_if_eligible,On Site,"Cambridge, MA",1 hour ago,2026-09-03T22:13:29+00:00,core,data_ml,medium,"intern_ok + fit_priority: 2027 AI Foundations research intern (LLMs/VLMs), on-site Cambridge MA. Distinct Jobright URL from the San Jose row.",board_fields,program_end,,,none,,,
keep,IBM,"Backend Developer Intern - Austin, TX - 2027",https://jobright.ai/jobs/info/6a99d7fa040e5c3d075993fe,intern_list,internship_if_eligible,Hybrid,"Austin, TX",1 hour ago,2026-09-03T22:13:29+00:00,core,cloud_swe,medium,"intern_ok + fit_priority: 2027 Backend Developer intern, Hybrid Austin.",board_fields,program_end,,,none,,,
keep,IBM,"Cloud Developer Intern - Chicago, IL - 2027",https://jobright.ai/jobs/info/6a99dc16ad752e2ad550283e,intern_list,internship_if_eligible,Hybrid,"Chicago, IL",1 hour ago,2026-09-03T22:13:29+00:00,core,cloud_swe,medium,"intern_ok + fit_priority: 2027 Cloud Developer intern, Hybrid Chicago.",board_fields,program_end,,,none,,,
later,IBM,"Site Reliability Engineering Professional Intern - Austin, TX - 2027",https://jobright.ai/jobs/info/6a99d7628a8b765bc55f5d37,intern_list,internship_if_eligible,Hybrid,"Austin, TX",1 hour ago,2026-09-03T22:13:29+00:00,broad,cloud_swe,medium,fit_priority: 2027 SRE intern is infra-adjacent but weaker than backend/cloud SWE keeps.,board_fields,program_end,,,,,,
later,Knorr-Bremse Lisieux – Systèmes pour Véhicules Utilitaires,"Intern, Data Scientist (Summer 2027)",https://jobright.ai/jobs/info/6a99db8f90a313642c65339f,intern_list,internship_if_eligible,On Site,"Melbourne, FL",22 hours ago,2026-09-03T22:13:29+00:00,broad,data_ml,low,fit_priority: Summer 2027 Data Scientist intern title is on-cycle but board only says 'pursuing a degree in engineering'.,board_fields,program_end,,,,,,
skip,Los Alamos National Laboratory,Graduate Student Intern - Space Remote Sensing and Data Science,https://jobright.ai/jobs/info/6a988068af954907d6573ab6,intern_list,internship_if_eligible,Remote,United States,21 hours ago,2026-09-03T22:13:29+00:00,broad,data_ml,high,remote: work_model is Remote (United States).,board_fields,n/a,,,,,,
later,Momentive,Summer 2027 Intern - Enterprise Reporting & Analytics - Data Science,https://jobright.ai/jobs/info/6a9930d68974952dfc949c12,intern_list,internship_if_eligible,On Site,"Niskayuna, NY",13 hours ago,2026-09-03T22:13:29+00:00,broad,data_ml,medium,fit_priority: Summer 2027 Enterprise Reporting & Analytics intern is reporting-heavy vs core DS/ML.,board_fields,program_end,,,,,,
skip,Motorola Solutions,Supply Chain Data Analyst Internship 2027,https://jobright.ai/jobs/info/6a7b86afecf5194164fbeaaa,intern_list,internship_if_eligible,Hybrid,"Chicago, IL",2 hours ago,2026-09-03T22:13:29+00:00,practice,data_ml,high,hard_gate: graduation on or after December 2027 matches neither Dec 2026 program end nor March 2027 commencement.,board_fields,n/a,,,,,,
later,National Futures Association,Summer 2027 Centralized Data Science and Analytics Intern,https://jobright.ai/jobs/info/6a9855bc83fc633357630ddb,intern_list,internship_if_eligible,On Site,"Chicago, IL",1 day ago,2026-09-03T22:13:29+00:00,practice,data_ml,medium,fit_priority + traditional_student_coop: Summer 2027 centralized analytics intern is Tableau/reporting-leaning and open to undergrad sophomore+.,board_fields,program_end,,,,,,
skip,Nationwide Children's Hospital,IS Data Center Intern,https://jobright.ai/jobs/info/6a999fcaad752e2ad5500b41,intern_list,internship_if_eligible,On Site,"Columbus, OH",1 hour ago,2026-09-03T22:13:29+00:00,practice,cloud_swe,high,"non_target_role: IS Data Center Intern is data-center operations, not SWE/data/ML.",board_fields,n/a,,,,,,
keep,New York Life,2027 New York Life Direct Summer Internship Program - AI & DS Job Details | New York Life Insurance Co,https://jobright.ai/jobs/info/6a985221c8ed473c5c763475,intern_list,internship_if_eligible,Hybrid,"Tampa, FL",1 day ago,2026-09-03T22:13:29+00:00,core,data_ml,medium,"intern_ok + fit_priority: 2027 Summer AI & DS graduate intern, Hybrid Tampa, pursuing a graduate quantitative degree.",board_fields,program_end,,,none,,,
later,PepsiCo,"2027 Summer Intern: Technology Data & Analytics, Data Engineer & Data Science",https://jobright.ai/jobs/info/6a9860a483fc633357631306,intern_list,internship_if_eligible,On Site,"Plano, TX; Harrison, NY",22 hours ago,2026-09-03T22:13:29+00:00,broad,data_ml,medium,fit_priority: 2027 Summer Technology Data & Analytics intern is on-cycle but corporate/generalist vs core DS/ML.,board_fields,program_end,,,,,,
later,Premier Inc.,Software Engineer Intern,https://jobright.ai/jobs/info/6a99e039040e5c3d0759983a,intern_list,internship_if_eligible,On Site,"Charlotte, NC",55 minutes ago,2026-09-03T22:13:29+00:00,broad,cloud_swe,medium,"intern_ok: on-site SWE intern at a health-tech company, but board has no term year.",board_fields,n/a,,,,,,
skip,Southern California Edison (SCE),2027 Summer Internship - Data Analytics/Science/Applied Math- Santa Ana/Westminster/Irvine/Fullerton,https://jobright.ai/jobs/info/6a96ac13e4e60e4b8da59a45,intern_list,internship_if_eligible,Hybrid,"Westminster, CA; Santa Ana, CA; Irvine, CA; Fullerton, CA",17 hours ago,2026-09-03T22:13:29+00:00,core,data_ml,high,hard_gate: graduation December 2027 or later matches neither Dec 2026 program end nor March 2027 commencement.,board_fields,n/a,,,,,,
skip,Spectrum,2027 Summer Intern: Data & Reporting Analyst,https://jobright.ai/jobs/info/6a99d7641388387060590cb4,intern_list,internship_if_eligible,On Site,"St. Louis, MO",1 hour ago,2026-09-03T22:13:29+00:00,practice,data_ml,high,hard_gate: expected graduation May 2028–May 2029 matches neither Dec 2026 program end nor March 2027 commencement.,board_fields,n/a,,,,,,
skip,Spectrum,2027 Summer Intern: Data Analyst​,https://jobright.ai/jobs/info/6a99d7621388387060590cb1,intern_list,internship_if_eligible,On Site,"Charlotte, NC",1 hour ago,2026-09-03T22:13:29+00:00,practice,data_ml,high,hard_gate: rising senior with graduation December 2027–May 2028 matches neither real date. Sponsorship text was not used as the skip reason.,board_fields,n/a,,,,,,
skip,Spectrum,2027 Summer Intern: Data Science,https://jobright.ai/jobs/info/6a99d7261388387060590c92,intern_list,internship_if_eligible,On Site,"Charlotte, NC",1 hour ago,2026-09-03T22:13:29+00:00,core,data_ml,high,hard_gate: rising senior with graduation December 2027–May 2028 matches neither Dec 2026 program end nor March 2027 commencement.,board_fields,n/a,,,,,,
later,Spectrum,2027 Summer Intern: Software Engineer,https://jobright.ai/jobs/info/6a99d76490a313642c6531c6,intern_list,internship_if_eligible,On Site,"Maryland Heights, MO; St. Louis, MO",1 hour ago,2026-09-03T22:13:29+00:00,core,cloud_swe,medium,"intern_ok + fit_priority: 2027 Summer SWE intern is on-cluster and on-cycle; sibling Spectrum rows show Dec 2027–May 2028 windows that are not on this board snippet, so later not skip. Sponsorship text is not a skip.",board_fields,program_end,,,,,,
skip,Spectrum,2027 Summer Intern: Data Analyst​,https://jobright.ai/jobs/info/6a99d7e51388387060590cfa,intern_list,internship_if_eligible,On Site,"Charlotte, NC; Stamford, CT",1 hour ago,2026-09-03T22:13:29+00:00,practice,data_ml,high,hard_gate: rising senior with graduation December 2027–May 2028 matches neither real date.,board_fields,n/a,,,,,,
skip,Spectrum,2027 Summer Intern: DevOps Engineer​,https://jobright.ai/jobs/info/6a99d73b8a8b765bc55f5d17,intern_list,internship_if_eligible,On Site,"Charlotte, NC; Maryland Heights, MO",1 hour ago,2026-09-03T22:13:29+00:00,broad,cloud_swe,high,hard_gate: rising senior with graduation December 2027–May 2028 matches neither real date. Sponsorship text was not used as the skip reason.,board_fields,n/a,,,,,,
later,SurePoint Electronics LLC,Electrical/Computer Engineering Internship (May 2027-August 2027),https://jobright.ai/jobs/info/6a99db8e551435518ebf1a5f,intern_list,internship_if_eligible,On Site,"Atwood, KS",1 hour ago,2026-09-03T22:13:29+00:00,practice,cloud_swe,medium,fit_priority: May–August 2027 Electrical/Computer Engineering intern is hardware-leaning vs core SWE.,board_fields,program_end,,,,,,
later,Tesla,"Internship, Embedded Software Engineer, Optimus (Winter/Spring 2027)",https://jobright.ai/jobs/info/6a99e7faad752e2ad5502c1e,intern_list,internship_if_eligible,On Site,"Palo Alto, CA",39 minutes ago,2026-09-03T22:13:29+00:00,broad,cloud_swe,medium,intern_ok + dual_grad_dates: Winter/Spring 2027 Optimus embedded SWE intern starts Jan 2027 (after earliest FT) but is embedded-robotics rather than cloud/ML; enrollment language is uncertain vs Dec 2026 program end.,board_fields,dual_date,,,,,,
keep,Tesla,"Internship, Embedded Systems Software Engineer, AI Platforms (Winter/Spring 2027)",https://jobright.ai/jobs/info/6a99e7b390a313642c653866,intern_list,internship_if_eligible,On Site,"Palo Alto, CA",40 minutes ago,2026-09-03T22:13:29+00:00,core,cloud_swe,medium,intern_ok + dual_grad_dates + fit_priority: Winter/Spring 2027 Embedded Systems SWE intern on AI Platforms matches AI infra. Board requires active enrollment — uncertain vs Dec 2026 program end / March 2027 commencement; not a hard skip.,board_fields,dual_date,,,none,,,
keep,TikTok,Data Science Intern (TikTok LIVE) - 2027 Summer,https://jobright.ai/jobs/info/6a71a40d02d93145bf890236,intern_list,internship_if_eligible,On Site,"San Jose, CA",21 hours ago,2026-09-03T22:13:29+00:00,core,data_ml,medium,"intern_ok + fit_priority: 2027 Summer TikTok LIVE Data Science intern, on-site San Jose, BS/MS completing or recently completed.",board_fields,program_end,,,none,,,
skip,TikTok,Machine Learning Scientist Intern (TikTok - Content Ecology - LLM application) - 2027 Start (PhD),https://jobright.ai/jobs/info/6a701a16160eda5948e8d484,intern_list,internship_if_eligible,On Site,"San Jose, CA",9 hours ago,2026-09-03T22:13:29+00:00,core,data_ml,high,hard_gate: Machine Learning Scientist Intern is PhD-only.,board_fields,n/a,,,,,,
skip,TikTok,Research Engineer Intern (Monetization Technology - Business Integrity) - 2027 Start (PhD),https://jobright.ai/jobs/info/6a706e5685bfb778e22f89ed,intern_list,internship_if_eligible,On Site,"San Jose, CA",7 hours ago,2026-09-03T22:13:29+00:00,core,data_ml,high,hard_gate: Research Engineer Intern (Business Integrity) is PhD-only.,board_fields,n/a,,,,,,
skip,TikTok,Research Scientist Intern (Monetization Technology - Business Integrity) - 2027 Start (PhD),https://jobright.ai/jobs/info/6a706e6b419cf50d04e41834,intern_list,internship_if_eligible,On Site,"San Jose, CA",3 hours ago,2026-09-03T22:13:29+00:00,core,data_ml,high,hard_gate: Research Scientist Intern (Business Integrity) is PhD-only.,board_fields,n/a,,,,,,
later,TikTok,Software Engineer Intern (TikTok Search Architecture) - 2027 Summer,https://jobright.ai/jobs/info/6a866758d34f700f87fc1a2a,intern_list,internship_if_eligible,On Site,"San Jose, CA",5 hours ago,2026-09-03T22:13:29+00:00,core,cloud_swe,medium,"intern_ok + traditional_student_coop: 2027 Summer Search Architecture SWE intern is strong fit but board says currently pursuing a Bachelor's — later, not hard skip.",board_fields,program_end,,,,,,
