company,role,url,source,track,category,date_discovered,fetched_at,posted_relative,location,work_model,h1b_signal,is_new_grad_signal,list_url,notes
AbbVie,AWS Platform/API Engineer,https://jobright.ai/jobs/info/6a862798cc81eb647e9f1c06,jobright_matches,,,2026-08-19,2026-08-19T22:02:26+00:00,,,,,,,jobright_matches_scrape
"Allergan Aesthetics, an AbbVie Company",AWS Platform/API Engineer,https://jobright.ai/jobs/info/6a862724d34f700f87fc0ba8,jobright_matches,,,2026-08-19,2026-08-19T22:02:26+00:00,,,,,,,jobright_matches_scrape
Avride,Data Quality Analyst- Autonomous Vehicles,https://jobright.ai/jobs/info/6a86083ee459fa3baa865715,jobright_matches,,,2026-08-19,2026-08-19T22:02:26+00:00,,,,,,,jobright_matches_scrape
Incedo Inc.,Senior Angular Developer,https://jobright.ai/jobs/info/6a8625df74e02153f145ad8a,jobright_matches,,,2026-08-19,2026-08-19T22:02:26+00:00,,,,,,,jobright_matches_scrape
"Modern Technology Solutions, Inc. (MTSI)",Principal Data Analytics Engineer,https://jobright.ai/jobs/info/6a8627a8d34f700f87fc0bb8,jobright_matches,,,2026-08-19,2026-08-19T22:02:26+00:00,,,,,,,jobright_matches_scrape
"Orpine Inc, an Inc 5000 Company",Microsoft Dynamics 365 Business Central Developer / Integration Engineer,https://jobright.ai/jobs/info/6a8627cdd34f700f87fc0bc3,jobright_matches,,,2026-08-19,2026-08-19T22:02:26+00:00,,,,,,,jobright_matches_scrape
Pacific Northwest National Laboratory,Senior Full-Stack Product Engineer III,https://jobright.ai/jobs/info/6a8625f7d34f700f87fc0b65,jobright_matches,,,2026-08-19,2026-08-19T22:02:26+00:00,,,,,,,jobright_matches_scrape
"Quanta Services, Inc.",Talent Acquisition Partner - Civil Engineering,https://jobright.ai/jobs/info/6a7dcd58e51a1e18a240a6e4,jobright_matches,,,2026-08-19,2026-08-19T22:02:26+00:00,,,,,,,jobright_matches_scrape
SoFi,"Data Analyst, Pricing",https://jobright.ai/jobs/info/6a8627204afae74a08343ca4,jobright_matches,,,2026-08-19,2026-08-19T22:02:26+00:00,,,,,,,jobright_matches_scrape
VARITE INC,"Senior Engineer, Backend & AI Systems",https://jobright.ai/jobs/info/6a8625e8cc81eb647e9f1bbe,jobright_matches,,,2026-08-19,2026-08-19T22:02:26+00:00,,,,,,,jobright_matches_scrape
