decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm
later,"AE2S (Advanced Engineering and Environmental Services, LLC)",Nexus Internship,https://jobright.ai/jobs/info/6a73614a6a034212ea0271e6,intern_list,internship_if_eligible,On Site,"Grand Forks, ND",1 day ago,2026-08-07T13:02:01+00:00,broad,data_ml,medium,"[intern_ok] No explicit 2027 internship term appears in board fields, so timing is uncertain; [fit_priority] the related role remains later pending timing confirmation.",board_fields,n/a,
skip,American Express,"Campus Undergraduate Summer Internship Program - 2027 Strategy & Analytics, Credit & Fraud Risk - Phoenix, AZ",https://jobright.ai/jobs/info/6a702d63cd3bac13d3709be1,intern_list,internship_if_eligible,On Site,"Phoenix, AZ",1 day ago,2026-08-07T13:02:01+00:00,practice,data_ml,high,[hard_gate] The December 2027-June 2028 graduation window matches neither real date.,board_fields,n/a,
later,Applied Intuition,"Research Intern - Reinforcement Learning, Robotics",https://jobright.ai/jobs/info/6a2a670dc07d4b6ae1c45b71,intern_list,internship_if_eligible,On Site,"Sunnyvale, CA",5 hours ago,2026-08-07T13:02:01+00:00,broad,data_ml,medium,"[intern_ok] No explicit 2027 internship term appears in board fields, so timing is uncertain; [fit_priority] the related role remains later pending timing confirmation.",board_fields,n/a,
later,Applied Intuition,"Research Intern - Robotic Hardware, Simulation and Data",https://jobright.ai/jobs/info/6a55b6a2fdf4fa71202b3da0,intern_list,internship_if_eligible,On Site,"Sunnyvale, CA",5 hours ago,2026-08-07T13:02:01+00:00,broad,cloud_swe,medium,"[intern_ok] No explicit 2027 internship term appears in board fields, so timing is uncertain; [fit_priority] the related role remains later pending timing confirmation.",board_fields,n/a,
later,Applied Intuition,"Research Intern - World-Action Foundation Model, Robotics",https://jobright.ai/jobs/info/6a2a4fb3c07d4b6ae1c455c3,intern_list,internship_if_eligible,On Site,"Sunnyvale, CA",5 hours ago,2026-08-07T13:02:01+00:00,broad,data_ml,medium,"[intern_ok] No explicit 2027 internship term appears in board fields, so timing is uncertain; [fit_priority] the related role remains later pending timing confirmation.",board_fields,n/a,
later,"Baynovation, LLC",Data Scientist Intern,https://jobright.ai/jobs/info/6a72e0066ffeee418e5b78c5,intern_list,internship_if_eligible,On Site,"San Jose, CA",2 days ago,2026-08-07T13:02:01+00:00,broad,data_ml,medium,"[traditional_student_coop] Return-to-program eligibility is required but the term is unstated; [intern_ok] without an explicit 2027 term, timing is uncertain.",board_fields,n/a,
later,Big-D Construction,AI Enablement Intern,https://jobright.ai/jobs/info/6a755776bb6ca93ae560e59b,intern_list,internship_if_eligible,On Site,"Salt Lake City, UT",4 hours ago,2026-08-07T13:02:01+00:00,broad,cloud_swe,medium,"[intern_ok] No explicit 2027 internship term appears in board fields, so timing is uncertain; [fit_priority] the related role remains later pending timing confirmation.",board_fields,n/a,
later,Bot Auto,"Intern, Deep Learning Engineer",https://jobright.ai/jobs/info/6a46a9128204a812e98c9621,intern_list,internship_if_eligible,On Site,"Houston, TX",8 hours ago,2026-08-07T13:02:01+00:00,broad,data_ml,medium,"[intern_ok] No explicit 2027 internship term appears in board fields, so timing is uncertain; [fit_priority] the related role remains later pending timing confirmation.",board_fields,n/a,
skip,ByteDance,Machine Learning Research Scientist Intern (Seed AI for Science - Atomistic AI) - 2027 Start (PhD),https://jobright.ai/jobs/info/6a750dae972ac843c6998c93,intern_list,internship_if_eligible,On Site,"Seattle, WA",13 hours ago,2026-08-07T13:02:01+00:00,practice,data_ml,high,"[hard_gate] The 2027 role is PhD-only, incompatible with the master’s program.",board_fields,n/a,
later,Centerfield,Data Science Intern,https://jobright.ai/jobs/info/6a39cdd86484fb75f2b33af0,intern_list,internship_if_eligible,Hybrid,"Los Angeles, CA",3 days ago,2026-08-07T13:02:01+00:00,broad,data_ml,medium,"[intern_ok] No explicit 2027 internship term appears in board fields, so timing is uncertain; [fit_priority] the related role remains later pending timing confirmation.",board_fields,n/a,
skip,Chase,2027 Data for Good Hackathon - Data & AI Program - Summer Internship,https://jobright.ai/jobs/info/6a74b8b9972ac843c6996c67,intern_list,internship_if_eligible,On Site,"Brooklyn, NY",20 hours ago,2026-08-07T13:02:01+00:00,practice,data_ml,high,[hard_gate] The December 2027-August 2028 graduation window matches neither real date.,board_fields,n/a,
skip,Delta Air Lines,"Graduate Intern, Data Scientist (Fall 2026)",https://jobright.ai/jobs/info/6a63d6aa87cef057612caebf,intern_list,internship_if_eligible,On Site,"Atlanta, GA",13 hours ago,2026-08-07T13:02:01+00:00,practice,data_ml,high,[start_date_conflict] The role explicitly states a 2026 job term/start; [timing_expired] every 2026 internship cycle is out of scope.,board_fields,n/a,
skip,EcosAtlas,Industrial Data Research & Acquisition Intern,https://jobright.ai/jobs/info/6a73d0338cd88e7ccbf5a8c4,intern_list,internship_if_eligible,Hybrid,"Laramie, WY",1 day ago,2026-08-07T13:02:01+00:00,practice,data_ml,high,"[non_target_role] The work is acquisition, calls, writing, and documentation rather than SWE/data/ML engineering.",board_fields,n/a,
later,"Futurewei Technologies, Inc.",Computer Vision Research Intern,https://jobright.ai/jobs/info/6a754a407b3417772ade3ec2,intern_list,internship_if_eligible,On Site,"San Jose, CA",10 hours ago,2026-08-07T13:02:01+00:00,broad,data_ml,medium,"[intern_ok] No explicit 2027 internship term appears in board fields, so timing is uncertain; [fit_priority] the related role remains later pending timing confirmation.",board_fields,n/a,
skip,General Dynamics Information Technology,Summer 2027 Summer Health Plan Data Operations Associate Internship,https://jobright.ai/jobs/info/6a750cea37da8525e8cdc244,intern_list,internship_if_eligible,Remote,United States,9 hours ago,2026-08-07T13:02:01+00:00,practice,health_ai,high,"[remote] Board fields explicitly mark this role Remote, and the profile does not pursue fully remote roles.",board_fields,n/a,
skip,Intel,AI Software Engineer Graduate Intern,https://jobright.ai/jobs/info/6a70e2b1e2b7476e7b20b922,intern_list,internship_if_eligible,Remote,United States,13 hours ago,2026-08-07T13:02:01+00:00,practice,data_ml,high,"[remote] Board fields explicitly mark this role Remote, and the profile does not pursue fully remote roles.",board_fields,n/a,
skip,JPMorganChase,2027 Data & AI Program - Summer Internship - Analyst - United States,https://jobright.ai/jobs/info/6a738f4032ebbc14ffb4fbc2,intern_list,internship_if_eligible,On Site,"Chicago, IL; New York Metro, United States; Columbus, OH; Delaware Metro, United States; Plano, TX; Palo Alto, CA",1 day ago,2026-08-07T13:02:01+00:00,practice,data_ml,high,[hard_gate] The December 2027-August 2028 graduation window matches neither real date.,board_fields,n/a,
skip,JPMorganChase,2027 Data for Good Hackathon - Data & AI Program - Summer Internship,https://jobright.ai/jobs/info/6a74bb92bb6ca93ae560b9bf,intern_list,internship_if_eligible,On Site,"Chicago, IL; Columbus, OH; Plano, TX; New York Metro, United States; Delaware Metro, United States",20 hours ago,2026-08-07T13:02:01+00:00,practice,data_ml,high,[hard_gate] The December 2027-August 2028 graduation window matches neither real date.,board_fields,n/a,
later,Kastle (YC S24),Software Engineer - Intern,https://jobright.ai/jobs/info/6a75370cbb6ca93ae560e094,intern_list,internship_if_eligible,On Site,"San Francisco, CA",5 hours ago,2026-08-07T13:02:01+00:00,broad,cloud_swe,medium,"[intern_ok] No explicit 2027 internship term appears in board fields, so timing is uncertain; [fit_priority] the related role remains later pending timing confirmation.",board_fields,n/a,
later,Love's Travel Stops,Advanced Analytics Intern (Summer 2027),https://jobright.ai/jobs/info/6a74d561972ac843c699768b,intern_list,internship_if_eligible,On Site,"Oklahoma City, OK",18 hours ago,2026-08-07T13:02:01+00:00,broad,data_ml,medium,"[intern_ok] Summer 2027 is in scope; [fit_priority] this is lower-priority business/light analytics, so hold for later.",board_fields,n/a,
