company,role,url,source,track,category,date_discovered,fetched_at,posted_relative,location,work_model,h1b_signal,is_new_grad_signal,list_url,notes
Bracco,R&D Engineering Co-op (Fall 2026),https://jobright.ai/jobs/info/6a9a63441388387060593601,intern_list,internship_if_eligible,healthcare,2026-09-04,2026-09-04T13:03:11+00:00,13 hours ago,"Eden Prairie, MN",On Site,1001-5000,"1. Currently pursuing a bachelor's or advanced degree in Mechanical, Electrical, Biomedical, or closely related field (Only candidates with at least 2 years of study toward a bachelor's will be considered)",https://jobright.ai/minisites-jobs/intern/us/healthcare,minisite_scrape;category=healthcare;cluster_hint=health_ai;posted=13 hours ago
Cadence,Software Intern,https://jobright.ai/jobs/info/6a9a06bc551435518ebf2aa1,intern_list,internship_if_eligible,ml_ai,2026-09-04,2026-09-04T13:03:11+00:00,8 hours ago,"San Jose, CA",On Site,10000+,"1. exceptional individuals skilled in ML and Deep-Learning algorithms, frameworks and application development. 2. a team player with excellent communication skills 3. A strong software engineering background is mandatory with emphasis on C/C++, Python, Linux-based development and ML/DL frameworks like Sci-kit learn and Tensorflow/Keras. ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=8 hours ago
Cadence,Software Intern,https://jobright.ai/jobs/info/6a257019dedf78312c7b0196,intern_list,internship_if_eligible,ml_ai,2026-09-04,2026-09-04T13:03:11+00:00,8 hours ago,"San Jose, CA",On Site,10000+,"1. Fast learner, highly motivated with good communication skills to solve extremely challenging technical problems, in a start-up like environment. 2. Strong algorithm background, programming skills and implementation for the processing of large amount of data 3. Experience in C/C++ coding, with any of the following background: CS, Mathematics, Physics or EE. ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=8 hours ago
Chase,2027 Data & AI Program - Summer Internship - Analyst - United States,https://jobright.ai/jobs/info/6a8c76bf25fc4e7ae3db8752,intern_list,internship_if_eligible,data_science,2026-09-04,2026-09-04T13:03:11+00:00,10 hours ago,"Chicago, IL; New York metropolitan area, United States; Columbus, OH; Plano, TX; Palo Alto, CA",On Site,10000+,"1. Pursuing a Bachelor’s or Master’s degree in a quantitative or technical discipline (e.g., Data Science, Machine Learning, Computer Science, or Mathematics). 2. Graduatingbetween December 2027 and August 2028. 3. Authorizedto work permanently in the United States. ...",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=10 hours ago
CloudFit Software,Future Intern (2027),https://jobright.ai/jobs/info/6a9a485afe45b8490f6034bd,intern_list,internship_if_eligible,ml_ai,2026-09-04,2026-09-04T13:03:11+00:00,8 hours ago,"Lynchburg, VA",On Site,101-250,"1. High school student, college student, or career changer interested in technology 2. Ability to work well in a team environment 3. Strong work ethic and attention to detail ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=8 hours ago
Corning Incorporated,Data Analytics Intern - Summer 2027,https://jobright.ai/jobs/info/6a9a0870040e5c3d0759a643,intern_list,internship_if_eligible,data_science,2026-09-04,2026-09-04T13:03:11+00:00,13 hours ago,"Painted Post, NY",On Site,10000+,1. This candidate should have experience with management/manipulation of large data sets and familiarity with machine learning techniques for supervised and unsupervised learning. 2. The candidate should have proficiency explaining model methods and predictions in terms of feature importance 3. • Pursuing a degree in a data science or statistical field. ...,https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=13 hours ago
Corteva Agriscience,R&D Internship – Computer & Data Science,https://jobright.ai/jobs/info/6a99ded4551435518ebf1c88,intern_list,internship_if_eligible,data_science,2026-09-04,2026-09-04T13:03:11+00:00,15 hours ago,"Indianapolis, IN",On Site,10000+,"1. Currently pursuing a Bachelors, Masters, or Doctorate degree in0Computer Science, Data Science, Information Science, Machine Learning, Statistics,0Automation0or a related Field 2. Must have successfully completed two full years of undergraduate-level computer science or Data Science curriculum including associated laboratory courses. 3. Strong technical data skills and business communication, curiosity0and willingness to interact with stakeholders, problem-solving mindset. ...",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=15 hours ago
Crowe,AI Engineering Intern,https://jobright.ai/jobs/info/6a7e1a55e2030208f2767b68,intern_list,internship_if_eligible,ml_ai,2026-09-04,2026-09-04T13:03:11+00:00,4 hours ago,"Chicago, IL",On Site,501-1000,"1. Pursuing a degree in Computer Science, Engineering, Data Science, or a related field 2. Working knowledge of foundational programming concepts and data structures, with exposure to Python 3. Familiarity with core AI/ML concepts gained through coursework or independent projects ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=4 hours ago
Crum & Forster,"Internship – Actuarial or Data Science or Product Services– Commercial Lines -Summer 2027 (Morristown, NJ or Remote)",https://jobright.ai/jobs/info/6a998c9e90a313642c650e2a,intern_list,internship_if_eligible,data_science,2026-09-04,2026-09-04T13:03:11+00:00,20 hours ago,United States,Remote,1001-5000,"1. Actuarial and Product: Excel or R experience required 2. Strong communication skills, both verbal and in writing 3. An ability to manage time and work effectively independently",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=20 hours ago
Crum & Forster,"Internship – Actuarial or Data Science or Product Services– Commercial Lines -Summer 2027 (Morristown, NJ or Remote)",https://jobright.ai/jobs/info/6a9979ab138838706058e0b7,intern_list,internship_if_eligible,data_science,2026-09-04,2026-09-04T13:03:11+00:00,23 hours ago,United States,Remote,1001-5000,"1. Actuarial and Product: Excel or R experience required 2. Strong communication skills, both verbal and in writing 3. An ability to manage time and work effectively independently",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=23 hours ago
