company,role,url,source,track,category,date_discovered,fetched_at,posted_relative,location,work_model,h1b_signal,is_new_grad_signal,list_url,notes
Aklip Technologies LLC,Software Engineer,https://jobright.ai/jobs/info/6a765357b17cba569035dc2b,jobright_matches,,,2026-08-07,2026-08-07T22:03:23+00:00,,,,,,,jobright_matches_scrape
Arevon,"Analyst, Software Development",https://jobright.ai/jobs/info/6a76544c4817aa4307047e72,jobright_matches,,,2026-08-07,2026-08-07T22:03:23+00:00,,,,,,,jobright_matches_scrape
Capella University,"Sr. Product Owner, Emerging AI & Automation Products",https://jobright.ai/jobs/info/6a7653e57b3417772ade7e68,jobright_matches,,,2026-08-07,2026-08-07T22:03:23+00:00,,,,,,,jobright_matches_scrape
Charles Schwab,Senior Full Stack .Net Engineer,https://jobright.ai/jobs/info/6a7654bd67a1ad0bc53c9e77,jobright_matches,,,2026-08-07,2026-08-07T22:03:23+00:00,,,,,,,jobright_matches_scrape
Finoit Inc,Product Manager - Data & AI Products,https://jobright.ai/jobs/info/6a7653234817aa4307047e18,jobright_matches,,,2026-08-07,2026-08-07T22:03:23+00:00,,,,,,,jobright_matches_scrape
Lightning AI,"Senior Software Engineer, Training & Experimentation",https://jobright.ai/jobs/info/6a7655e9bb6ca93ae5612211,jobright_matches,,,2026-08-07,2026-08-07T22:03:23+00:00,,,,,,,jobright_matches_scrape
Moody's Corporation,Senior Data Engineer- Cybersecurity,https://jobright.ai/jobs/info/6a761ae967a1ad0bc53c8ca4,jobright_matches,,,2026-08-07,2026-08-07T22:03:23+00:00,,,,,,,jobright_matches_scrape
NORC at the University of Chicago,Statistician III,https://jobright.ai/jobs/info/6a7653c87b3417772ade7e58,jobright_matches,,,2026-08-07,2026-08-07T22:03:23+00:00,,,,,,,jobright_matches_scrape
Stanford University,Human Resource Administrator,https://jobright.ai/jobs/info/6a7652d0b17cba569035dbfe,jobright_matches,,,2026-08-07,2026-08-07T22:03:23+00:00,,,,,,,jobright_matches_scrape
Target,Human Resource Generalist (Entry Level),https://jobright.ai/jobs/info/6a76533e67a1ad0bc53c9e2d,jobright_matches,,,2026-08-07,2026-08-07T22:03:23+00:00,,,,,,,jobright_matches_scrape
"AE2S (Advanced Engineering and Environmental Services, LLC)",Nexus Internship,https://jobright.ai/jobs/info/6a73614a6a034212ea0271e6,intern_list,internship_if_eligible,data_analysis,2026-08-07,2026-08-07T22:03:35+00:00,8 hours ago,"Grand Forks, ND",On Site,251-500,"1. Support data collection, organization, and interpretation to identify trends and insights. 2. Attend client meetings, capture detailed notes, and track follow‑up items. 3. Draft summaries, reports, and communication materials with clarity and accuracy. ...",https://jobright.ai/minisites-jobs/intern/us/data_analysis,minisite_scrape;category=data_analysis;cluster_hint=data_ml;posted=8 hours ago
