decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm,apply_url,apply_url_confidence,apply_ats,apply_matched_title,apply_resolve_evidence
later,Altamira Technologies Corporation,Data Scientist,https://jobright.ai/jobs/info/6a920690d18f75674827b215,jobright_matches,,,,,2026-08-28T18:12:17-04:00,broad,data_ml,medium,fit_priority: data/BI Matches row without new-grad/intern signal; work_model blank (evidence incomplete).,board_fields,n/a,,,,,,
later,Amazon,"Business Intelligence Engineer , World Wide Engineering And Innovation",https://jobright.ai/jobs/info/6a920759a27a2d3c9848b094,jobright_matches,,,,,2026-08-28T18:12:17-04:00,broad,cloud_swe,medium,fit_priority: SWE-shaped Matches row but not labeled new-grad/intern; work_model blank (evidence incomplete).,board_fields,n/a,,,,,,
skip,American Express,Data Security Digital Product Manager - Gen AI/ Agile,https://jobright.ai/jobs/info/6a920644a27a2d3c9848b05f,jobright_matches,,,,,2026-08-28T18:12:17-04:00,practice,data_ml,high,"non_target_role: digital product manager, not SWE/data/ML engineering.",board_fields,n/a,,,,,,
skip,Anthropic,"Product Manager, Multi-Cloud Trust & Safety",https://jobright.ai/jobs/info/6a9207afc12c90443efc936f,jobright_matches,,,,,2026-08-28T18:12:17-04:00,practice,cloud_swe,high,"non_target_role: product manager, not SWE/data/ML engineering.",board_fields,n/a,,,,,,
later,ConnectiveRx,"Engineer, Infrastructure Operations",https://jobright.ai/jobs/info/6a92054dd18f75674827b1de,jobright_matches,,,,,2026-08-28T18:12:17-04:00,broad,cloud_swe,medium,fit_priority: SWE-shaped Matches row but not labeled new-grad/intern; work_model blank (evidence incomplete).,board_fields,n/a,,,,,,
skip,DoorDash,"Global Head Of Economics Research, Head Economist",https://jobright.ai/jobs/info/6a92049fc12c90443efc92f9,jobright_matches,,,,,2026-08-28T18:12:17-04:00,practice,data_ml,high,"non_target_role: head economist / leadership role, not target SWE/data/ML.",board_fields,n/a,,,,,,
skip,"Securitas Security Services USA, Inc.",Human Resources Generalist,https://jobright.ai/jobs/info/6a92064aa27a2d3c9848b061,jobright_matches,,,,,2026-08-28T18:12:17-04:00,practice,data_ml,high,non_target_role: human resources generalist.,board_fields,n/a,,,,,,
later,Stripe,"Backend Engineer, Link",https://jobright.ai/jobs/info/6a9206a436036300991958e2,jobright_matches,,,,,2026-08-28T18:12:17-04:00,broad,cloud_swe,medium,fit_priority: SWE-shaped Matches row but not labeled new-grad/intern; work_model blank (evidence incomplete).,board_fields,n/a,,,,,,
later,TMC Technologies,Application Developer,https://jobright.ai/jobs/info/6a9206179864261ccd29ffd4,jobright_matches,,,,,2026-08-28T18:12:17-04:00,broad,cloud_swe,medium,fit_priority: Matches row without new-grad/intern signal; work_model blank (evidence incomplete).,board_fields,n/a,,,,,,
skip,Tata Consultancy Services,Data Tester,https://jobright.ai/jobs/info/6a92055d36036300991958a7,jobright_matches,,,,,2026-08-28T18:12:17-04:00,practice,data_ml,high,"non_target_role: data tester is QA-only, not SWE/data/ML engineering.",board_fields,n/a,,,,,,
later,UiPath,"Senior Software Engineer, Site Reliability",https://jobright.ai/jobs/info/6a92068fc12c90443efc9337,jobright_matches,,,,,2026-08-28T18:12:17-04:00,broad,cloud_swe,medium,fit_priority: senior title is below new-grad/intern priority; work_model blank so remote not assumed (evidence incomplete).,board_fields,n/a,,,,,,
later,insitro,"Senior Data Scientist, CompBio",https://jobright.ai/jobs/info/6a9205398e59685453378bbd,jobright_matches,,,,,2026-08-28T18:12:17-04:00,broad,health_ai,medium,fit_priority: senior title is below new-grad/intern priority; work_model blank so remote not assumed (evidence incomplete).,board_fields,n/a,,,,,,
skip,Amazon,Robotics - Software Development Engineer Fall Intern/Co-op - 2026,https://jobright.ai/jobs/info/6a90998d0bd89e205d24b415,intern_list,internship_if_eligible,On Site,"Austin, TX; Bellevue, WA; North Reading, MA; Westboro, WI",1 hour ago,2026-08-28T18:12:29-04:00,core,cloud_swe,high,start_date_conflict + timing_expired: Fall Intern/Co-op 2026 is a 2026 job cycle.,board_fields,n/a,,,,,,
skip,American Express,"Campus Undergraduate Summer Internship Program - 2027 Data Analytics, Global Servicing- New York, NY",https://jobright.ai/jobs/info/6a8477e7e459fa3baa85e8c0,intern_list,internship_if_eligible,Hybrid,"New York, NY",1 hour ago,2026-08-28T18:12:29-04:00,practice,data_ml,high,hard_gate: Campus Undergraduate program matches neither Dec 2026 master's completion nor March 2027 commencement.,board_fields,n/a,,,,,,
skip,Ameritas,Data Analyst Intern,https://jobright.ai/jobs/info/6a91a871a27a2d3c9848917d,intern_list,internship_if_eligible,Remote,United States,6 hours ago,2026-08-28T18:12:29-04:00,practice,data_ml,high,remote: work_model is Remote / United States.,board_fields,n/a,,,,,,
keep,Analog Devices,AI/ML Engineer Intern,https://jobright.ai/jobs/info/6a919a79d18f756748278e41,intern_list,internship_if_eligible,On Site,"Wilmington, MA",5 hours ago,2026-08-28T18:12:29-04:00,core,data_ml,medium,intern_ok + fit_priority: on-site AI/ML engineer intern; term not on board so cycle is inferred not proven.,board_fields,either,,,none,,,
skip,Analog Devices,Biomedical Engineering Intern,https://jobright.ai/jobs/info/6a9188f09864261ccd29d5cf,intern_list,internship_if_eligible,On Site,"Wilmington, MA",5 hours ago,2026-08-28T18:12:29-04:00,practice,health_ai,high,"non_target_role: biomedical engineering intern is hardware/clinical engineering, not SWE/data/ML.",board_fields,n/a,,,,,,
keep,Apple,"Applied Data Solutions Program, Internships – Summer 2027",https://jobright.ai/jobs/info/6a90ba9da198864866762d6f,intern_list,internship_if_eligible,On Site,"Austin, TX; Cupertino, CA",1 hour ago,2026-08-28T18:12:29-04:00,core,data_ml,high,intern_ok + fit_priority: Summer 2027 Applied Data Solutions intern is on-cycle data/ML.,board_fields,program_end,,,none,,,
