decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm
skip,Amazon Web Services (AWS),"Software Development Engineer Intern, AWS Data Services - Fall 2026 (US)",https://jobright.ai/jobs/info/6a5eff6d470d4126fdeaca09,jobright_matches,,,,,2026-08-01T22:01:32+00:00,core,cloud_swe,high,"[start_date_conflict, timing_expired] Fall 2026 is an explicit 2026 internship term.",board_fields,n/a,
skip,Circle K,"Data Product Manager, Retail Media",https://jobright.ai/jobs/info/6a6e67a141b41d325296b6d4,jobright_matches,,,,,2026-08-01T22:01:32+00:00,practice,data_ml,high,[non_target_role] Data product management is outside the SWE/data/ML implementation targets.,board_fields,n/a,
skip,Cloudflare,"Software Engineer Intern (Fall 2026) - Austin, TX",https://jobright.ai/jobs/info/6a57133f21f64463ad357d06,jobright_matches,,,,,2026-08-01T22:01:32+00:00,core,cloud_swe,high,"[start_date_conflict, timing_expired] The title explicitly identifies a Fall 2026 internship.",board_fields,n/a,
skip,DoorDash,"Software Engineer I, Entry-Level (Graduation Date: Fall 2025-Summer 2026)",https://jobright.ai/jobs/info/6a55610b377f983ce8a99c84,jobright_matches,,,,,2026-08-01T22:01:32+00:00,broad,cloud_swe,high,[hard_gate] The exclusive Fall 2025-Summer 2026 graduation window matches neither canonical date.,board_fields,n/a,
keep,Intuit,Software Engineer 1,https://jobright.ai/jobs/info/6a278d7d7061b51a3a5f176c,jobright_matches,,,,,2026-08-01T22:01:32+00:00,core,cloud_swe,medium,"[fit_priority, dual_grad_dates] Software Engineer 1 is a strong entry-level SWE target; blank board location/work model and timing evidence remain incomplete.",board_fields,dual_date,
later,JB Mobility,Junior Data Analyst With AI Focus - Korean-English Bilingual,https://jobright.ai/jobs/info/6a6e684df5953013637f4c1d,jobright_matches,,,,,2026-08-01T22:01:32+00:00,broad,data_ml,medium,"[fit_priority, hard_gate] Junior AI-focused data analysis is adjacent, but the title's Korean-English requirement and blank board details need eligibility review.",board_fields,n/a,
skip,Medidata Solutions,Senior Marketing Analyst,https://jobright.ai/jobs/info/6a6e6a38f5953013637f4c2e,jobright_matches,,,,,2026-08-01T22:01:32+00:00,practice,data_ml,high,[non_target_role] Senior marketing analytics is outside the target technical role clusters.,board_fields,n/a,
later,Ping Identity,Senior Software Engineer - Identity For AI Platform Engineering,https://jobright.ai/jobs/info/6a5f927eb0f20036bc6319e4,jobright_matches,,,,,2026-08-01T22:01:32+00:00,broad,cloud_swe,medium,"[fit_priority] AI platform engineering fits, but the senior title and otherwise blank board evidence make this a lower-confidence match.",board_fields,n/a,
later,Rippling,Full Stack Software Engineer Intern - Winter 2027,https://jobright.ai/jobs/info/6a29a314495d985b99424dc5,jobright_matches,,,,,2026-08-01T22:01:32+00:00,broad,cloud_swe,medium,"[intern_ok, fit_priority] Winter 2027 is not an explicit 2026 cycle, but it is earlier than the preferred Summer 2027 internship window and board eligibility details are blank.",board_fields,n/a,
later,SAP,SAP Globalization IXp Intern - Software Developer,https://jobright.ai/jobs/info/6a63969a8d53603449603332,jobright_matches,,,,,2026-08-01T22:01:32+00:00,broad,cloud_swe,medium,"[intern_ok, fit_priority] Software development fits, but the internship term and eligibility are absent from the board fields.",board_fields,n/a,
