decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm,apply_url,apply_url_confidence,apply_ats,apply_matched_title,apply_resolve_evidence
skip,AISIN,Purchasing Data Management Specialist,https://jobright.ai/jobs/info/6a5da90263a8f619507d0488,jobright_matches,,,,,2026-08-29T22:01:54+00:00,practice,data_ml,high,non_target_role: purchasing data-management specialist is outside SWE/data/ML/AI infra.,board_fields,n/a,,,,,,
later,Aerospike,"Senior Software Engineer, AI Ecosystem",https://jobright.ai/jobs/info/6a933f313603630099198234,jobright_matches,,,,,2026-08-29T22:01:54+00:00,broad,cloud_swe,medium,fit_priority: senior SWE (AI ecosystem) is adjacent but above new-grad/intern target; work_model blank so not assumed remote.,board_fields,n/a,,,,,,
later,Amazon,"Data Engineer, PXT Central Science",https://jobright.ai/jobs/info/6a933ca2d18f75674827db2c,jobright_matches,,,,,2026-08-29T22:01:54+00:00,broad,data_ml,medium,fit_priority: data-engineer posting has no new-grad/intern signal; work_model blank (evidence incomplete).,board_fields,n/a,,,,,,
skip,Cloudflare,Senior Product Manager - Enterprise (API & SDK),https://jobright.ai/jobs/info/6a57e35168d16a30e24103f3,jobright_matches,,,,,2026-08-29T22:01:54+00:00,practice,cloud_swe,high,non_target_role: senior product manager is outside SWE/data/ML clusters.,board_fields,n/a,,,,,,
later,Cognizant,Full Stack Java Developer,https://jobright.ai/jobs/info/6a91f69ac12c90443efc901f,jobright_matches,,,,,2026-08-29T22:01:54+00:00,practice,cloud_swe,medium,fit_priority: generic full-stack Java contractor listing; work_model blank (evidence incomplete).,board_fields,n/a,,,,,,
later,Infosys,Java Full Stack Developer,https://jobright.ai/jobs/info/6a933bb49864261ccd2a27f1,jobright_matches,,,,,2026-08-29T22:01:54+00:00,practice,cloud_swe,medium,fit_priority: generic Java full-stack listing; work_model blank (evidence incomplete).,board_fields,n/a,,,,,,
later,Palo Alto Networks,Senior Staff Software Engineer (Internet Security),https://jobright.ai/jobs/info/6a9345a536036300991982e9,jobright_matches,,,,,2026-08-29T22:01:54+00:00,broad,cloud_swe,medium,fit_priority: senior staff SWE is well above new-grad target; work_model blank (evidence incomplete).,board_fields,n/a,,,,,,
later,Stripe,"Staff Software Engineer, Data Quality And Governance",https://jobright.ai/jobs/info/6a749bcdb17cba5690356733,jobright_matches,,,,,2026-08-29T22:01:54+00:00,broad,data_ml,medium,fit_priority: staff-level data-quality SWE; work_model blank (evidence incomplete).,board_fields,n/a,,,,,,
skip,University of Utah,Clinical Data Managers,https://jobright.ai/jobs/info/6a933b15d18f75674827db15,jobright_matches,,,,,2026-08-29T22:01:54+00:00,practice,health_ai,high,"non_target_role: clinical data manager is clinical ops, not SWE/ML.",board_fields,n/a,,,,,,
later,Vanguard,"Engineer, Site Reliability",https://jobright.ai/jobs/info/6a6a270c19d76667a2abdeaa,jobright_matches,,,,,2026-08-29T22:01:54+00:00,broad,cloud_swe,medium,fit_priority: SRE is adjacent infra with no new-grad signal; work_model blank (evidence incomplete).,board_fields,n/a,,,,,,
