decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm,apply_url,apply_url_confidence,apply_ats,apply_matched_title,apply_resolve_evidence
later,Anagh Technologies Inc,Java Software Engineer,https://jobright.ai/jobs/info/6a8cbe5225fc4e7ae3dba397,jobright_matches,,,,,2026-08-24T22:03:18+00:00,broad,cloud_swe,medium,fit_priority: generic Java SWE via staffing name; work_model/location blank so evidence incomplete — later not skip.,board_fields,n/a,,,,,,
later,Cambia Health Solutions,Software Quality Engineer I - III (DOE),https://jobright.ai/jobs/info/6a8cbe1725fc4e7ae3dba386,jobright_matches,,,,,2026-08-24T22:03:18+00:00,practice,cloud_swe,medium,fit_priority: Software Quality Engineer I–III is QA-heavy rather than core SWE/ML; work_model blank.,board_fields,n/a,,,,,,
later,Chime,"Senior Software Engineer, AI & App Experience",https://jobright.ai/jobs/info/6a8cbca525fc4e7ae3dba32f,jobright_matches,,,,,2026-08-24T22:03:18+00:00,core,cloud_swe,medium,"fit_priority: Senior SWE (AI & App Experience) is on-cluster but senior, not new-grad; work_model blank.",board_fields,n/a,,,,,,
later,Cisco,"Performance Test Engineer, Customer Experience",https://jobright.ai/jobs/info/6a8cad7925fc4e7ae3db9d8c,jobright_matches,,,,,2026-08-24T22:03:18+00:00,practice,cloud_swe,medium,fit_priority: Performance Test Engineer is QA/test rather than core SWE/ML; work_model blank.,board_fields,n/a,,,,,,
later,Fivetran,"Senior Data Analyst, Revenue",https://jobright.ai/jobs/info/6a8cbf0d581f2d7bfdfe58cd,jobright_matches,,,,,2026-08-24T22:03:18+00:00,practice,data_ml,medium,"fit_priority: Senior Data Analyst, Revenue is light analytics plus senior title; work_model blank.",board_fields,n/a,,,,,,
keep,Garmin,Software Engineer 1,https://jobright.ai/jobs/info/6a8cbf1925fc4e7ae3dba3c4,jobright_matches,,,,,2026-08-24T22:03:18+00:00,core,cloud_swe,medium,fit_priority: Software Engineer 1 is new-grad-shaped SWE; work_model/location blank so evidence incomplete — not assumed remote.,board_fields,program_end,,,none,,,
skip,Luminai,Senior Product Manager,https://jobright.ai/jobs/info/6a8cbf86cde3717f9e9bf0d1,jobright_matches,,,,,2026-08-24T22:03:18+00:00,practice,cloud_swe,high,non_target_role: Senior Product Manager is outside SWE/data/ML/AI infra.,board_fields,n/a,,,,,,
later,NORC at the University of Chicago,Survey Programmer II - Social Science Survey Research,https://jobright.ai/jobs/info/6a8cbcefd34f700f87fd268a,jobright_matches,,,,,2026-08-24T22:03:18+00:00,practice,cloud_swe,medium,"fit_priority: Survey Programmer II is adjacent social-science programming, not core SWE/ML; work_model blank.",board_fields,n/a,,,,,,
later,Nokia,Software Quality Assurance Engineer,https://jobright.ai/jobs/info/6a8cbf1e581f2d7bfdfe58d7,jobright_matches,,,,,2026-08-24T22:03:18+00:00,practice,cloud_swe,medium,fit_priority: Software Quality Assurance Engineer is QA-only adjacent; work_model blank.,board_fields,n/a,,,,,,
later,Roche,Data Modeling Expert,https://jobright.ai/jobs/info/6a057506f3d6cc51d638937a,jobright_matches,,,,,2026-08-24T22:03:18+00:00,broad,data_ml,medium,fit_priority: Data Modeling Expert is on-cluster but Expert seniority is not new-grad; work_model blank.,board_fields,n/a,,,,,,
skip,Tata Consultancy Services,QAD Enterprise Platform,https://jobright.ai/jobs/info/6a8cbf442f736c304f2a7a74,jobright_matches,,,,,2026-08-24T22:03:18+00:00,practice,cloud_swe,high,"non_target_role: QAD Enterprise Platform is ERP implementation, not SWE/data/ML engineering.",board_fields,n/a,,,,,,
later,Tek Leaders Inc,Data Architect,https://jobright.ai/jobs/info/6a8cbf4ed34f700f87fd273c,jobright_matches,,,,,2026-08-24T22:03:18+00:00,broad,data_ml,medium,fit_priority: Data Architect via staffing name is senior/adjacent; work_model blank.,board_fields,n/a,,,,,,
keep,Advanced Space,2027 Machine Learning Summer Internship,https://jobright.ai/jobs/info/6a8ca88025fc4e7ae3db9adf,intern_list,internship_if_eligible,On Site,"Westminster, CO",1 hour ago,2026-08-24T22:03:30+00:00,core,data_ml,high,intern_ok + fit_priority: Summer 2027 ML intern; currently pursuing a degree (soft) — not a hard skip.,board_fields,program_end,,https://job-boards.greenhouse.io/advancedspace/jobs/4324875009,exact,greenhouse,2027 Machine Learning Summer Internship,title overlap 1.00 on greenhouse board 'advancedspace' (17 postings)
