company,role,url,source,track,category,date_discovered,fetched_at,posted_relative,location,work_model,h1b_signal,is_new_grad_signal,list_url,notes
Applied Intuition,"Research Intern - Robotic Hardware, Simulation and Data",https://jobright.ai/jobs/info/6a55b6a2fdf4fa71202b3da0,intern_list,internship_if_eligible,ml_ai,2026-08-10,2026-08-10T09:03:49-04:00,1 day ago,"Sunnyvale, CA",On Site,1001-5000,"1. Strong research background and skills on relevant topics, and the ability to work both independently and collaboratively on projects 2. Current PhD (or MSc) studies in machine learning, computer vision and graphics, robotics 3. Passion for next-generation, scalable autonomy and robotics",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=1 day ago
"Baynovation, LLC",Data Scientist Intern,https://jobright.ai/jobs/info/6a72e0066ffeee418e5b78c5,intern_list,internship_if_eligible,data_science,2026-08-10,2026-08-10T09:03:49-04:00,5 days ago,"San Jose, CA",On Site,11-50,"1. Currently pursuing a B.A./B.S. Degree or higher in a quantitative discipline: statistics, applied mathematics, operations research, computer science, management of information systems, engineering, economics or equivalent and returning to the program after the completion of the internship 2. Good programming skills and knowledge of data science tools and libraries in Python or R, ability to write SQL queries to extract and analyze data. 3. Experience with data visualization tools (Tableau, BI dashboarding, R visualization packages, etc.). ...",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=5 days ago
Boeing,Boeing Summer 2027 Internship Program (Paid) – Data Analytics Intern,https://jobright.ai/jobs/info/6a764aeb67a1ad0bc53c9c19,intern_list,internship_if_eligible,data_analysis,2026-08-10,2026-08-10T09:03:49-04:00,3 days ago,United States,Remote,10000+,1. Ability to work full-time for 10-12 weeks during Summer 2027 2. Currently an enrolled student attending a college or university with an expected graduation date on or after August 2027,https://jobright.ai/minisites-jobs/intern/us/data_analysis,minisite_scrape;category=data_analysis;cluster_hint=data_ml;posted=3 days ago
ByteDance,Software Engineer Intern (AI Infra Compute) - 2027 Summer,https://jobright.ai/jobs/info/6a78919c67a1ad0bc53cdde4,intern_list,internship_if_eligible,ml_ai,2026-08-10,2026-08-10T09:03:49-04:00,22 hours ago,"San Jose, CA",On Site,10000+,"1. Currently pursuing a Master in Software Development, Computer Science, Computer Engineering, or a related technical discipline. 2. Experience in at least one of the following areas: LLM training/Inference, Physical AI Infra(training, inference, simulation, RL, synthetic data, etc). 3. Ability to work independently and complete projects from beginning to end and in a timely manner. ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=22 hours ago
Cadence,Software Engineering Intern,https://jobright.ai/jobs/info/6a0601d16c07461fe171b476,intern_list,internship_if_eligible,swe,2026-08-10,2026-08-10T09:03:49-04:00,19 hours ago,"Pittsburgh, PA",On Site,10000+,"1. Pursuing or recently completed a degree in Computer Science, Applied Mathematics, Data Science, or a related field. 2. Strong foundation in machine learning, deep learning, and natural language processing (NLP) and LLM. 3. Proficiency in Python and experience with frameworks like PyTorch, TensorFlow, SciKit, etc. ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=19 hours ago
Cadence,Software Engineering Intern,https://jobright.ai/jobs/info/6a554497ae07d60a8d010064,intern_list,internship_if_eligible,swe,2026-08-10,2026-08-10T09:03:49-04:00,19 hours ago,"Pittsburgh, PA",On Site,10000+,"1. Pursuing or recently completed a degree in Computer Science, Applied Mathematics, Data Science, or a related field. 2. Strong foundation in machine learning, deep learning, and natural language processing (NLP) and LLM. 3. Proficiency in Python and experience with frameworks like PyTorch, TensorFlow, SciKit, etc. ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=19 hours ago
Capital One,Current Master's - Data Science Internship - Summer 2027,https://jobright.ai/jobs/info/6a5e1efa050c423c792ed587,intern_list,internship_if_eligible,data_science,2026-08-10,2026-08-10T09:03:49-04:00,2 days ago,"McLean, VA; Cambridge, MA; Chicago, IL; Richmond, VA; Plano, TX; San Francisco, CA; San Jose, CA; New York, NY",Hybrid,10000+,"1. Currently pursuing one of the following with an expectation that the required degree will be obtained by August 2028 or earlier: A Master's Degree in a quantitative field (Statistics, Economics, Operations Research, Analytics, Mathematics, Computer Science, or a related quantitative field) or an MBA with a quantitative concentration 2. Must be continuing in the same course of study of your Master’s degree following completion of the internship 3. At least 6 months of experience or academic work using open source programming languages for data analysis ...",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=2 days ago
Chase,2027 Data for Good Hackathon - Data & AI Program - Summer Internship,https://jobright.ai/jobs/info/6a765b0867a1ad0bc53c9ff7,intern_list,internship_if_eligible,data_science,2026-08-10,2026-08-10T09:03:49-04:00,2 days ago,"Chicago, IL; Columbus, OH; Plano, TX; New York Metro, United States; Delaware Metro, United States",On Site,10000+,"1. Pursuing a Bachelor’s or Master’s degree in a quantitative or technical discipline (e.g., Data Science, Machine Learning, Computer Science, or Mathematics). 2. Graduating between December 2027 and August 2028. 3. Authorized to work permanently in the United States. ...",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=2 days ago
Citadel,Machine Learning Researcher – PhD Intern (US),https://jobright.ai/jobs/info/6a449381ef17a815538a44cb,intern_list,internship_if_eligible,ml_ai,2026-08-10,2026-08-10T09:03:49-04:00,1 day ago,"New York, NY; Miami, FL; Houston, TX; Greenwich, CT",On Site,1001-5000,"1. PhD degree in mathematics, statistics, physics, computer science, or another highly quantitative field 2. Advanced training and a strong research track record in machine learning, statistics, deep learning, natural language processing, artificial intelligence, or a closely related quantitative field 3. Prior experience working in a data driven detailed research environment ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=1 day ago
Cloudflare,Network Strategy Intern (Fall 2026),https://jobright.ai/jobs/info/6a3eccb7122f340d29cf4b78,intern_list,internship_if_eligible,data_analysis,2026-08-10,2026-08-10T09:03:49-04:00,1 day ago,"Austin, TX",On Site,5001-10000,"1. Currently pursuing a Bachelor's or Master's degree in a quantitative, analytical, or strategic field (e.g., Business, Finance, Economics, Data Science, Engineering, or equivalent). 2. Demonstrated strong analytical and problem-solving skills, with a focus on data-driven decision-making. 3. Excellent written and verbal communication skills, capable of explaining complex ideas clearly and concisely. ...",https://jobright.ai/minisites-jobs/intern/us/data_analysis,minisite_scrape;category=data_analysis;cluster_hint=data_ml;posted=1 day ago
Copart,Software Engineering Intern,https://jobright.ai/jobs/info/6a700067c56c0956e8add782,intern_list,internship_if_eligible,ml_ai,2026-08-10,2026-08-10T09:03:49-04:00,21 hours ago,"Dallas, TX",On Site,5001-10000,"1. Bachelor’s degree or higher (or currently pursuing) in Computer Science, Artificial Intelligence, Engineering, or a highly quantitative field. 2. Hands-on experience or academic projects working with LLM APIs (OpenAI, Anthropic, Ollama, Hugging Face). 3. Familiarity with RAG (Retrieval-Augmented Generation) architectures and prompt engineering. ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=21 hours ago
