decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm
later,..,AI Intern- Recycling,https://jobright.ai/jobs/info/6a7fdba0927c79391ad0d889,intern_list,internship_if_eligible,On Site,"Irving, TX",9 hours ago,2026-08-15T13:03:03+00:00,practice,data_ml,low,fit_priority: title is only weakly aligned and the job term/technical scope is incomplete in board fields.,board_fields,n/a,
later,Arevon,"Data Science Intern, Interconnection & Transmission",https://jobright.ai/jobs/info/6a7f8ec519ce4e6e9d939330,intern_list,internship_if_eligible,Hybrid,"Scottsdale, AZ",15 hours ago,2026-08-15T13:03:03+00:00,broad,data_ml,medium,"fit_priority + intern_ok: adjacent target role, but timing and internship eligibility evidence are incomplete.",board_fields,n/a,
skip,Berkeley Industrial Engineering & Operations Research,Data Engineering Internship (Summer 2027) at Castleton Commodities International LLC,https://jobright.ai/jobs/info/6a8046a7927c79391ad0fd8b,intern_list,internship_if_eligible,On Site,"Indianapolis, IN; Houston, TX; Stamford, CT; New York, NY",2 hours ago,2026-08-15T13:03:03+00:00,practice,cloud_swe,high,hard_gate: explicit Winter 2027 or Spring/Summer 2028 graduation window matches neither verified date.,board_fields,n/a,
keep,"BerryDunn — Assurance, Tax and Consulting",Summer 2027 Consulting Internship - Healthcare Data Management and Strategy,https://jobright.ai/jobs/info/6a7f6c18b56bea5779c0b1e2,intern_list,internship_if_eligible,On Site,"Portland, ME",16 hours ago,2026-08-15T13:03:03+00:00,broad,health_ai,high,intern_ok + fit_priority + dual_grad_dates: explicit 2027 term and strong target fit; review internship eligibility using both verified dates.,board_fields,dual_date,
skip,ByteDance,AI Vision Research Scientist Intern - Global Frontier Tech Recruitment Program - 2027 Start (PHD),https://jobright.ai/jobs/info/6a8042c1ad9ff00c26bb1ff5,intern_list,internship_if_eligible,On Site,"San Jose, CA",2 hours ago,2026-08-15T13:03:03+00:00,practice,data_ml,high,hard_gate: title/board requirements explicitly make this PhD-only.,board_fields,n/a,
keep,ByteDance,Agent Evaluation & Evolution Machine Learning Engineer Intern (AML-Ark-US) - 2027 Summer,https://jobright.ai/jobs/info/6a8042ace51a1e18a241864a,intern_list,internship_if_eligible,On Site,"San Jose, CA",2 hours ago,2026-08-15T13:03:03+00:00,core,data_ml,high,intern_ok + fit_priority + dual_grad_dates: explicit 2027 term and strong target fit; review internship eligibility using both verified dates.,board_fields,dual_date,
skip,ByteDance,GPU/AI Application Platform Engineer Intern (Server Platform) - 2027 Start (PhD),https://jobright.ai/jobs/info/6a8042c6927c79391ad0fc75,intern_list,internship_if_eligible,On Site,"San Jose, CA",2 hours ago,2026-08-15T13:03:03+00:00,practice,cloud_swe,high,hard_gate: title/board requirements explicitly make this PhD-only.,board_fields,n/a,
keep,ByteDance,GPU/AI Application System Software Engineer Intern (System Technologies and Engineering) - 2027 Summer,https://jobright.ai/jobs/info/6a8042e4e2030208f2773d6c,intern_list,internship_if_eligible,On Site,"San Jose, CA",2 hours ago,2026-08-15T13:03:03+00:00,core,cloud_swe,high,intern_ok + fit_priority + dual_grad_dates: explicit 2027 term and strong target fit; review internship eligibility using both verified dates.,board_fields,dual_date,
skip,ByteDance,Machine Learning Engineer Intern (E-Commerce Recommendation/Search Alliance) - 2026 Start (PhD),https://jobright.ai/jobs/info/6a8042c919ce4e6e9d93db46,intern_list,internship_if_eligible,On Site,"Seattle, WA",2 hours ago,2026-08-15T13:03:03+00:00,practice,data_ml,high,start_date_conflict + timing_expired: title explicitly identifies a 2026 job cycle/start.,board_fields,n/a,
skip,ByteDance,Multi-Cloud CDN Data Platform Engineer Intern (Global Engineering CDN) - 2026 Fall (BS/MS),https://jobright.ai/jobs/info/6a8042d4b56bea5779c11fa2,intern_list,internship_if_eligible,On Site,"San Jose, CA",2 hours ago,2026-08-15T13:03:03+00:00,practice,cloud_swe,high,start_date_conflict + timing_expired: title explicitly identifies a 2026 job cycle/start.,board_fields,n/a,
later,ByteDance,Network Security Software Engineer Intern (Security Engineering) - 2027 Fall,https://jobright.ai/jobs/info/6a8042cc927c79391ad0fc7a,intern_list,internship_if_eligible,On Site,"San Jose, CA",2 hours ago,2026-08-15T13:03:03+00:00,broad,cloud_swe,medium,"intern_ok + traditional_student_coop: explicit 2027 term and technical fit, but Fall post-program eligibility is unclear.",board_fields,n/a,
skip,ByteDance,Research Intern (AI Compute Efficiency & Scheduling) - 2027 Start (PhD),https://jobright.ai/jobs/info/6a8042dfad9ff00c26bb2006,intern_list,internship_if_eligible,On Site,"San Jose, CA",2 hours ago,2026-08-15T13:03:03+00:00,practice,data_ml,high,hard_gate: title/board requirements explicitly make this PhD-only.,board_fields,n/a,
skip,ByteDance,Research Intern (AI/LLM Network) - 2026 Start (PhD),https://jobright.ai/jobs/info/6a8042d0e51a1e18a241867c,intern_list,internship_if_eligible,On Site,"Seattle, WA",2 hours ago,2026-08-15T13:03:03+00:00,practice,data_ml,high,start_date_conflict + timing_expired: title explicitly identifies a 2026 job cycle/start.,board_fields,n/a,
skip,ByteDance,Research Scientist Intern (Applied Machine Learning-Enterprise) - 2026 Start (PhD),https://jobright.ai/jobs/info/6a8042c1b56bea5779c11f90,intern_list,internship_if_eligible,On Site,"San Jose, CA",2 hours ago,2026-08-15T13:03:03+00:00,practice,data_ml,high,start_date_conflict + timing_expired: title explicitly identifies a 2026 job cycle/start.,board_fields,n/a,
skip,ByteDance,Research Scientist Intern (Multi-modal Agentic Databases) - 2027 Start (PhD),https://jobright.ai/jobs/info/6a804373b56bea5779c11fd3,intern_list,internship_if_eligible,On Site,"San Jose, CA",2 hours ago,2026-08-15T13:03:03+00:00,practice,data_ml,high,hard_gate: title/board requirements explicitly make this PhD-only.,board_fields,n/a,
skip,ByteDance,Research Scientist Intern (Security for AI) - 2026 Start (PhD),https://jobright.ai/jobs/info/6a8042c8927c79391ad0fc77,intern_list,internship_if_eligible,On Site,"San Jose, CA",2 hours ago,2026-08-15T13:03:03+00:00,practice,data_ml,high,start_date_conflict + timing_expired: title explicitly identifies a 2026 job cycle/start.,board_fields,n/a,
skip,ByteDance,Research Scientist Intern (Seed Responsible AI) - 2026 Start (PhD),https://jobright.ai/jobs/info/6a8042c2b56bea5779c11f91,intern_list,internship_if_eligible,On Site,"San Jose, CA",2 hours ago,2026-08-15T13:03:03+00:00,practice,data_ml,high,start_date_conflict + timing_expired: title explicitly identifies a 2026 job cycle/start.,board_fields,n/a,
skip,ByteDance,Research Scientist Intern (Video Quality Analysis & Coding Strategy) - 2027 Start (PhD),https://jobright.ai/jobs/info/6a8042c9e51a1e18a2418670,intern_list,internship_if_eligible,On Site,"San Jose, CA",2 hours ago,2026-08-15T13:03:03+00:00,practice,data_ml,high,hard_gate: title/board requirements explicitly make this PhD-only.,board_fields,n/a,
keep,ByteDance,Self-Built Engineer Intern (CDN Platform) - 2027 Summer,https://jobright.ai/jobs/info/6a8042cae51a1e18a2418671,intern_list,internship_if_eligible,On Site,"San Jose, CA",2 hours ago,2026-08-15T13:03:03+00:00,core,cloud_swe,high,intern_ok + fit_priority + dual_grad_dates: explicit 2027 term and strong target fit; review internship eligibility using both verified dates.,board_fields,dual_date,
keep,ByteDance,Software Engineer Intern (AI Platform) - 2027 Summer,https://jobright.ai/jobs/info/6a8042c8e51a1e18a241866e,intern_list,internship_if_eligible,On Site,"San Jose, CA",2 hours ago,2026-08-15T13:03:03+00:00,core,cloud_swe,high,intern_ok + fit_priority + dual_grad_dates: explicit 2027 term and strong target fit; review internship eligibility using both verified dates.,board_fields,dual_date,
later,ByteDance,Software Engineer Intern (Global Payment - Compliance) - 2027 Fall,https://jobright.ai/jobs/info/6a8042cfe51a1e18a241867b,intern_list,internship_if_eligible,On Site,"San Jose, CA",2 hours ago,2026-08-15T13:03:03+00:00,broad,cloud_swe,medium,"intern_ok + traditional_student_coop: explicit 2027 term and technical fit, but Fall post-program eligibility is unclear.",board_fields,n/a,
keep,ByteDance,Visual Generation & Multimodal Evaluation Machine Learning Engineer Intern (AML-Ark-US) - 2027 Summer,https://jobright.ai/jobs/info/6a80429fad9ff00c26bb1fd5,intern_list,internship_if_eligible,On Site,"Seattle, WA",2 hours ago,2026-08-15T13:03:03+00:00,core,data_ml,high,intern_ok + fit_priority + dual_grad_dates: explicit 2027 term and strong target fit; review internship eligibility using both verified dates.,board_fields,dual_date,
