company,role,url,source,track,category,date_discovered,fetched_at,posted_relative,location,work_model,h1b_signal,is_new_grad_signal,list_url,notes
Compass,Senior Software Engineer,https://jobright.ai/jobs/info/6a5f7f826e0c3c7c7d3d72b8,jobright_matches,,,2026-07-30,2026-07-30T22:02:35+00:00,,,,,,,jobright_matches_scrape
ICON,"Senior Software Engineer, Data",https://jobright.ai/jobs/info/6a6bc76d5c54bc4752ceaf38,jobright_matches,,,2026-07-30,2026-07-30T22:02:35+00:00,,,,,,,jobright_matches_scrape
Innovative Defense Technologies (IDT),Software Engineer - JobID-0207,https://jobright.ai/jobs/info/6a433267c8bca56ab224666a,jobright_matches,,,2026-07-30,2026-07-30T22:02:35+00:00,,,,,,,jobright_matches_scrape
Johnson & Johnson Innovative Medicine,Senior AI/ML Engineer,https://jobright.ai/jobs/info/6a6bc84e32f9300c3a3e0d57,jobright_matches,,,2026-07-30,2026-07-30T22:02:35+00:00,,,,,,,jobright_matches_scrape
Nash,Senior Data Scientist,https://jobright.ai/jobs/info/6a6bc9b9ca1f9338465fc67d,jobright_matches,,,2026-07-30,2026-07-30T22:02:35+00:00,,,,,,,jobright_matches_scrape
"Q1 Technologies, Inc.",Data Modeler,https://jobright.ai/jobs/info/6a6bc820acb0a61f9dbc2d1a,jobright_matches,,,2026-07-30,2026-07-30T22:02:35+00:00,,,,,,,jobright_matches_scrape
Raas Infotek,Verification And Validation Engineer,https://jobright.ai/jobs/info/6a6bc89bacb0a61f9dbc2d30,jobright_matches,,,2026-07-30,2026-07-30T22:02:35+00:00,,,,,,,jobright_matches_scrape
SA Technologies Inc.,Analyst/Developer (RPG/AS400 Programmer) III,https://jobright.ai/jobs/info/6a54f88aae07d60a8d00e06d,jobright_matches,,,2026-07-30,2026-07-30T22:02:35+00:00,,,,,,,jobright_matches_scrape
Summit School Services LLC,Data Analyst,https://jobright.ai/jobs/info/6a6bc7e3ca1f9338465fc622,jobright_matches,,,2026-07-30,2026-07-30T22:02:35+00:00,,,,,,,jobright_matches_scrape
T-Mobile,"Sr Manager, AI Strategy - GenAI Platforms & Chatbot Products",https://jobright.ai/jobs/info/6a6bc75eacb0a61f9dbc2cea,jobright_matches,,,2026-07-30,2026-07-30T22:02:35+00:00,,,,,,,jobright_matches_scrape
