company,role,url,source,track,category,date_discovered,fetched_at,posted_relative,location,work_model,h1b_signal,is_new_grad_signal,list_url,notes
..,AI Intern- Recycling,https://jobright.ai/jobs/info/6a7fdba0927c79391ad0d889,intern_list,internship_if_eligible,data_analysis,2026-08-15,2026-08-15T13:03:03+00:00,9 hours ago,"Irving, TX",On Site,1-10,"1. Strong analytical, problem-solving, and critical-thinking skills 2. Proficiency with Microsoft Office applications, especially Excel, Word, PowerPoint, Outlook, and Teams 3. Strong written and verbal communication skills ...",https://jobright.ai/minisites-jobs/intern/us/data_analysis,minisite_scrape;category=data_analysis;cluster_hint=data_ml;posted=9 hours ago
Arevon,"Data Science Intern, Interconnection & Transmission",https://jobright.ai/jobs/info/6a7f8ec519ce4e6e9d939330,intern_list,internship_if_eligible,data_science,2026-08-15,2026-08-15T13:03:03+00:00,15 hours ago,"Scottsdale, AZ",Hybrid,251-500,"1. • Currently pursuing a Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, Computer Science, Data Science, Mathematics, Statistics, or a related technical discipline. 2. • Proficiency in Python, SQL, or other programming languages used for data analysis and automation. 3. • Strong analytical and problem-solving skills with the ability to interpret and organize complex datasets. ...",https://jobright.ai/minisites-jobs/intern/us/data_science,minisite_scrape;category=data_science;cluster_hint=data_ml;posted=15 hours ago
Berkeley Industrial Engineering & Operations Research,Data Engineering Internship (Summer 2027) at Castleton Commodities International LLC,https://jobright.ai/jobs/info/6a8046a7927c79391ad0fd8b,intern_list,internship_if_eligible,swe,2026-08-15,2026-08-15T13:03:03+00:00,2 hours ago,"Indianapolis, IN; Houston, TX; Stamford, CT; New York, NY",On Site,11-50,"1. Currently pursuing a Bachelor’s or higher degree in Computer Science, Engineering, Management Information Systems, or related technical field. 2. Expected graduation date of Winter 2027 or Spring/Summer 2028. 3. Strong understanding of SQL and experience querying relational databases (Snowflake a plus). ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=2 hours ago
"BerryDunn — Assurance, Tax and Consulting",Summer 2027 Consulting Internship - Healthcare Data Management and Strategy,https://jobright.ai/jobs/info/6a7f6c18b56bea5779c0b1e2,intern_list,internship_if_eligible,data_analysis,2026-08-15,2026-08-15T13:03:03+00:00,16 hours ago,"Portland, ME",On Site,1001-5000,"1. Course-work in computer science, mathematics, statistics, economics, engineering, or another discipline with substantial quantitative coursework 2. Interest in developing a wide range of data analytics skills to be applied across multiple, diverse projects in a changing environment 3. Attention to detail and critical thinking skills ...",https://jobright.ai/minisites-jobs/intern/us/data_analysis,minisite_scrape;category=data_analysis;cluster_hint=data_ml;posted=16 hours ago
ByteDance,AI Vision Research Scientist Intern - Global Frontier Tech Recruitment Program - 2027 Start (PHD),https://jobright.ai/jobs/info/6a8042c1ad9ff00c26bb1ff5,intern_list,internship_if_eligible,ml_ai,2026-08-15,2026-08-15T13:03:03+00:00,2 hours ago,"San Jose, CA",On Site,10000+,"1. - Currently Pursuing PhD in the fields of Electrical Engineering, Computer Science, Physics and related technical discipline. 2. - Experience in research in the fields of computer vision, edge ML perception algorithm and/or related AI accelerator design. 3. - Experience with programming tools and languages such as C/C++, MATLAB, Python.",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=2 hours ago
ByteDance,Agent Evaluation & Evolution Machine Learning Engineer Intern (AML-Ark-US) - 2027 Summer,https://jobright.ai/jobs/info/6a8042ace51a1e18a241864a,intern_list,internship_if_eligible,ml_ai,2026-08-15,2026-08-15T13:03:03+00:00,2 hours ago,"San Jose, CA",On Site,10000+,"1. - Currently pursuing a Bachelor's/ Master's degree in Computer Science, Artificial Intelligence, Machine Learning, Data Science, or a related field. 2. - Solid foundation in machine learning and deep learning. 3. - Hands-on experience with LLM-based systems (e.g., agents, tool calling, retrieval, multi-agent systems) through research, internships, or projects. ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=2 hours ago
ByteDance,GPU/AI Application Platform Engineer Intern (Server Platform) - 2027 Start (PhD),https://jobright.ai/jobs/info/6a8042c6927c79391ad0fc75,intern_list,internship_if_eligible,ml_ai,2026-08-15,2026-08-15T13:03:03+00:00,2 hours ago,"San Jose, CA",On Site,10000+,"1. Currently pursuing a PhD degree in Electrical Engineering, Computer Engineering, Computer Science or related majors. 2. Thesis in GPU/AI platform architecture and/or application performance optimization design or software hardware co-design. 3. Deep understanding of computer system architecture, especially on GPU/AI SoC or Platform Architecture, Interconnect Fabric, and Memory sub-system. ...",https://jobright.ai/minisites-jobs/intern/us/ml_ai,minisite_scrape;category=ml_ai;cluster_hint=data_ml;posted=2 hours ago
ByteDance,GPU/AI Application System Software Engineer Intern (System Technologies and Engineering) - 2027 Summer,https://jobright.ai/jobs/info/6a8042e4e2030208f2773d6c,intern_list,internship_if_eligible,swe,2026-08-15,2026-08-15T13:03:03+00:00,2 hours ago,"San Jose, CA",On Site,10000+,"1. - Currently pursuing a Bachelor's or Master's degree within Computer Engineering in Electrical Engineering, Computer Engineering, Computer Science or related majors. 2. - Deep understanding of Operating System, Linux Kernel, Computer Architecture 3. - Background with GPU/CPU benchmarking ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=2 hours ago
ByteDance,Machine Learning Engineer Intern (E-Commerce Recommendation/Search Alliance) - 2026 Start (PhD),https://jobright.ai/jobs/info/6a8042c919ce4e6e9d93db46,intern_list,internship_if_eligible,swe,2026-08-15,2026-08-15T13:03:03+00:00,2 hours ago,"Seattle, WA",On Site,10000+,"1. - Currently pursuing a PhD in Computer Science, Engineering, Operations Research, or related fields; 2. - Strong grasp of data structures, algorithms, and top-notch problem-solving skills; 3. - Profound knowledge in machine learning, statistics, and big data engineering.",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=2 hours ago
ByteDance,Multi-Cloud CDN Data Platform Engineer Intern (Global Engineering CDN) - 2026 Fall (BS/MS),https://jobright.ai/jobs/info/6a8042d4b56bea5779c11fa2,intern_list,internship_if_eligible,swe,2026-08-15,2026-08-15T13:03:03+00:00,2 hours ago,"San Jose, CA",On Site,10000+,"1. - Currently pursuing a Bachelor’s or Master’s degree in Computer Science, Software Engineering, Data Science, Electronic Engineering, Statistics, Applied Mathematics, or related fields. 2. - Familiar with at least one programming language such as Python, Java, Go, or Scala. 3. - Basic understanding of data structures, databases, SQL, or data processing concepts. ...",https://jobright.ai/minisites-jobs/intern/us/swe,minisite_scrape;category=swe;cluster_hint=cloud_swe;posted=2 hours ago
