decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm,apply_url,apply_url_confidence,apply_ats,apply_matched_title,apply_resolve_evidence
keep,AV,Summer 2027 Machine Learning Intern,https://jobright.ai/jobs/info/6a970024d13b4819f39de554,intern_list,internship_if_eligible,On Site,"Minneapolis, MN; Centreville, VA",14 hours ago,2026-09-02T09:01:27-04:00,core,data_ml,high,intern_ok + fit_priority: Summer 2027 onsite ML intern; board allows currently enrolled or recent graduates (Dec 2026 program end can be recent-grad by Summer 2027).,board_fields,program_end,,,none,,,
later,Arm,Intern Program - Engineering Pathways,https://jobright.ai/jobs/info/6a9769acd13b4819f39e0e94,intern_list,internship_if_eligible,Hybrid,"San Diego, CA; Seattle, WA",12 hours ago,2026-09-02T09:01:27-04:00,broad,cloud_swe,medium,intern_ok: Arm engineering-pathways intern is on-cluster but term is not explicit 2027 and board requires current enrollment (uncertain after Dec 2026).,board_fields,n/a,,,,,,
skip,Blue Origin,2026 Intern Conversion - Software Development Engineer I,https://jobright.ai/jobs/info/6a7b960b3b399d106e4d79af,intern_list,internship_if_eligible,On Site,"Greater Seattle Area, United States; Van Horn, TX; Denver, CO; Huntsville, AL; Space Coast, Florida, United States; Arlington, VA; Los Angeles, CA; Longmont, CO; Reston, VA",2 hours ago,2026-09-02T09:01:27-04:00,broad,cloud_swe,high,hard_gate: 2026 Intern Conversion requires successful completion of a Blue Origin 2026 internship (not this candidate's pipeline). FT start by Sept 2027 is otherwise in window.,board_fields,n/a,,,,,,
skip,Boston Scientific,AIS R&D Research Data Science Intern,https://jobright.ai/jobs/info/6a9755a5e4e60e4b8da5dad1,intern_list,internship_if_eligible,On Site,"Arden Hills, MN",12 hours ago,2026-09-02T09:01:27-04:00,practice,data_ml,high,hard_gate: PhD student with graduation by May 2028 in Neuroscience/BME; matches neither real date and is PhD-only.,board_fields,n/a,,,,,,
skip,Boston Scientific,R&D Research Algorithm & Data Science Intern,https://jobright.ai/jobs/info/6a97759ed13b4819f39e115c,intern_list,internship_if_eligible,On Site,"Arden Hills, MN",6 hours ago,2026-09-02T09:01:27-04:00,practice,data_ml,high,hard_gate: currently pursuing a PhD in Medical Informatics (PhD-only).,board_fields,n/a,,,,,,
skip,Capital One,Current Master's - Data Science Internship - Summer 2027,https://jobright.ai/jobs/info/6a5e1efa050c423c792ed587,intern_list,internship_if_eligible,Hybrid,"McLean, VA; Cambridge, MA; Chicago, IL; Richmond, VA; Plano, TX; San Francisco, CA; San Jose, CA; New York, NY",18 hours ago,2026-09-02T09:01:27-04:00,core,data_ml,high,hard_gate: Summer 2027 master's DS intern requires continuing the same master's after the internship; program ends 2026-12-18 so return-to-school fails.,board_fields,n/a,,,,,,
skip,Capital One,Current PhD - Data Science Internship - Summer 2027,https://jobright.ai/jobs/info/6a5e1f0cf29acc1a11745ab6,intern_list,internship_if_eligible,On Site,"McLean, VA; Cambridge, MA; Chicago, IL; Richmond, VA; Plano, TX; San Francisco, CA; San Jose, CA; New York, NY",18 hours ago,2026-09-02T09:01:27-04:00,practice,data_ml,high,hard_gate: Current PhD Data Science Internship (PhD-only) plus must continue the PhD after the intern.,board_fields,n/a,,,,,,
later,Cheiron,Agent Engineering Intern,https://jobright.ai/jobs/info/6a979238a702dd5c73151988,intern_list,internship_if_eligible,On Site,"Los Altos, CA",2 hours ago,2026-09-02T09:01:27-04:00,core,cloud_swe,medium,intern_ok + fit_priority: agent-engineering intern is on-interest but no explicit 2027 term and currently-pursuing language is unverified against Summer 2027.,board_fields,n/a,,,,,,
skip,Collins Aerospace,Systems Engineering Intern (Summer 2027) - Onsite,https://jobright.ai/jobs/info/6a97ff3e5ed1b8370dc1a74e,intern_list,internship_if_eligible,On Site,"Cedar Rapids, IA",2 hours ago,2026-09-02T09:01:27-04:00,practice,cloud_swe,high,hard_gate: U.S. citizenship and security clearance required (only U.S. citizens eligible).,board_fields,n/a,,,,,,
skip,Corning Incorporated,Artificial Intelligence and Machine Learning Intern - Summer 2027,https://jobright.ai/jobs/info/6a972faeb22f636c814164d5,intern_list,internship_if_eligible,On Site,"Wilmington, NC",13 hours ago,2026-09-02T09:01:27-04:00,core,data_ml,high,hard_gate: must remain enrolled and have at least one academic term remaining after the Summer 2027 intern; that remaining-term window matches neither Dec 2026 program end nor March 2027 commencement.,board_fields,n/a,,,,,,
